Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV
101,25,14.2,3.7,1.4,3.8,36.2,0.7,2.2,30.4,0.3,0.4,77.8,0.3,1.2,1.4,0.7,0.6,0.0,0.4
736,68,13.3,5.0,1.8,4.8,37.2,0.4,1.3,35.3,0.9,1.4,66.7,0.7,1.0,1.8,0.5,0.4,0.3,0.8
1071,62,13.0,3.5,1.4,3.2,42.9,0.0,0.1,33.3,0.8,1.1,70.1,0.3,1.0,1.4,1.7,0.6,0.1,0.9
741,67,13.0,4.1,1.7,4.3,40.4,0.0,0.1,33.3,0.7,1.5,43.6,1.1,1.9,2.9,0.6,0.4,0.3,0.8
332,39,13.0,4.5,1.7,4.0,42.6,0.6,1.7,35.8,0.5,0.7,70.4,0.4,1.3,1.7,1.4,0.5,0.2,0.6
36,38,12.7,3.1,1.2,3.3,36.3,0.4,1.4,26.9,0.4,0.5,73.7,0.3,0.8,1.1,1.8,0.5,0.0,0.7
793,36,12.0,3.1,1.2,3.5,33.6,0.3,1.4,24.5,0.4,0.7,62.5,0.1,0.8,0.9,1.4,0.4,0.0,0.7
587,76,16.6,5.6,2.0,5.1,39.4,0.3,1.3,22.0,1.3,1.6,78.0,0.3,1.6,1.9,2.3,0.7,0.1,1.1
372,38,11.4,3.3,1.2,3.0,38.9,0.2,0.6,27.3,0.9,1.3,68.8,0.5,0.9,1.4,1.0,0.6,0.1,0.7
541,11,10.6,2.4,1.1,1.8,60.0,0.0,0.0,0.0,0.2,0.5,33.3,1.5,1.8,3.4,0.4,0.4,0.4,0.6
725,45,10.1,2.9,1.0,2.6,38.5,0.1,0.6,20.0,0.8,1.2,65.5,0.6,0.6,1.3,0.5,0.4,0.1,0.5
781,79,39.5,20.9,7.9,18.9,41.7,0.8,2.7,29.0,4.4,5.8,75.4,1.3,4.2,5.5,5.9,1.6,0.7,3.5
172,82,36.5,21.0,7.6,17.9,42.6,0.8,2.6,32.2,5.0,6.4,77.7,2.2,3.8,6.1,2.8,1.2,0.5,3.0
735,76,35.6,12.0,4.2,10.8,38.6,1.9,4.9,39.0,1.8,2.2,80.4,0.6,2.9,3.4,6.8,1.3,0.3,2.7
390,61,34.9,16.2,6.1,13.1,46.5,0.3,0.9,30.2,3.8,5.1,74.7,1.4,2.7,4.0,4.5,1.4,0.6,3.2
196,75,33.5,11.5,4.4,9.5,45.9,0.1,0.2,35.7,2.7,3.8,70.1,2.5,4.9,7.4,1.0,0.8,1.4,1.4
552,70,29.2,9.6,4.0,9.9,40.0,0.6,1.9,30.5,1.1,1.4,78.6,1.0,2.8,3.8,1.5,1.0,0.2,1.6
1165,55,26.8,7.1,2.8,7.2,38.4,0.1,0.4,23.8,1.5,1.8,81.6,0.7,2.5,3.2,6.5,1.1,0.1,2.5
683,73,24.5,6.8,2.5,6.2,40.3,0.9,2.6,35.8,0.9,1.4,63.1,1.5,2.9,4.3,1.3,0.6,0.1,1.0
1253,75,23.9,7.3,2.7,6.0,45.9,0.0,0.0,0.0,1.9,2.4,76.5,2.5,3.8,6.3,0.7,0.4,0.3,1.0
662,67,23.7,8.6,3.4,7.9,43.0,0.3,1.0,30.3,1.4,2.1,70.3,2.2,3.3,5.5,1.4,1.0,0.8,1.0
211,82,22.5,6.1,2.4,5.3,46.0,0.0,0.0,0.0,1.2,1.7,69.7,1.5,4.1,5.6,1.0,0.3,0.9,1.9
1252,37,15.5,4.2,1.5,4.2,35.9,0.4,1.4,30.2,0.8,1.1,71.8,0.2,1.1,1.3,2.9,0.8,0.1,0.9
867,38,19.1,4.5,1.7,3.6,45.7,0.1,0.3,15.4,1.1,1.6,70.5,1.4,2.6,4.0,1.3,0.7,0.1,1.2
1062,47,19.0,6.2,2.4,6.0,39.4,0.1,0.2,44.4,1.4,2.2,62.9,1.2,2.4,3.6,1.2,0.7,0.4,1.1
1150,75,18.6,5.9,2.1,5.4,38.6,1.0,2.7,37.1,0.7,0.9,82.1,0.2,1.3,1.6,2.8,0.8,0.1,1.7
858,56,18.6,8.5,3.6,7.3,49.4,0.2,0.6,30.6,1.1,1.4,76.9,1.2,1.4,2.6,2.1,0.9,0.2,0.8
791,41,17.9,4.2,1.8,5.0,35.5,0.2,0.8,21.2,0.5,0.9,59.5,1.4,3.0,4.5,0.7,0.9,0.8,0.9
825,81,17.1,5.9,2.2,5.5,40.0,0.3,1.1,31.4,1.2,1.6,75.6,0.4,1.3,1.6,2.2,1.1,0.2,1.5
810,69,16.1,5.5,2.1,5.1,41.4,0.4,1.2,33.8,0.9,1.1,82.3,0.5,1.1,1.6,2.4,0.8,0.1,1.2
1285,53,14.5,6.9,2.7,6.7,40.1,0.4,1.2,31.1,1.1,1.5,72.8,0.3,0.9,1.2,1.0,0.5,0.1,1.1
212,24,15.1,4.7,1.8,4.5,40.4,0.5,1.4,38.2,0.5,1.0,47.8,1.0,1.8,2.8,0.4,1.2,0.5,0.6
922,57,13.5,5.0,2.0,5.3,38.0,0.2,0.7,25.6,0.8,1.0,78.6,0.4,0.9,1.3,1.3,0.5,0.0,0.9
318,71,13.1,3.8,1.5,3.2,47.4,0.0,0.0,0.0,0.8,1.1,71.3,1.6,2.5,4.2,0.8,0.4,0.4,0.7
138,35,12.6,4.4,1.9,4.0,47.5,0.0,0.1,0.0,0.6,0.8,75.0,0.9,2.0,2.9,0.6,0.5,0.5,0.5
1230,41,12.4,3.0,1.1,3.2,35.4,0.2,0.7,30.0,0.5,0.7,81.5,0.7,1.0,1.7,0.5,0.2,0.2,0.4
747,74,11.9,4.5,1.6,4.4,35.2,1.1,2.8,39.1,0.3,0.3,79.2,0.4,1.1,1.5,0.5,0.3,0.1,0.6
945,49,14.8,5.6,2.0,4.7,42.4,0.7,1.8,40.4,0.9,1.1,81.1,0.3,1.9,2.3,1.0,0.6,0.2,0.7
127,36,11.3,3.5,1.5,3.2,45.7,0.0,0.1,0.0,0.5,1.2,44.2,1.4,1.9,3.3,0.5,0.4,0.0,0.6
555,41,10.4,3.5,1.3,3.1,40.3,0.5,1.1,47.7,0.5,0.6,83.3,0.5,0.9,1.3,0.3,0.3,0.1,0.5
811,72,10.1,2.4,0.9,2.1,42.5,0.2,0.5,33.3,0.4,0.6,70.5,0.5,1.2,1.8,1.6,0.4,0.1,0.6
1010,38,9.6,1.8,0.7,2.3,29.1,0.1,0.3,30.0,0.4,0.7,64.0,0.2,0.8,1.0,1.1,0.3,0.1,0.5
1028,54,8.7,3.4,1.2,2.6,45.3,0.6,1.7,37.0,0.4,0.5,88.5,0.2,0.8,1.0,0.4,0.3,0.1,0.1
869,16,4.4,1.2,0.4,1.0,43.8,0.1,0.2,33.3,0.3,0.4,66.7,0.1,0.3,0.4,0.1,0.1,0.0,0.4
173,78,36.6,15.4,5.5,13.2,41.6,0.4,1.4,31.8,4.0,4.8,82.4,1.7,3.4,5.1,2.7,1.8,0.4,2.5
649,55,14.8,6.0,2.2,4.4,50.4,0.3,0.9,38.3,1.3,1.7,75.0,0.3,1.5,1.7,1.1,0.4,0.1,1.0
34,82,31.3,13.5,4.8,10.1,47.2,0.0,0.1,20.0,3.9,5.9,66.1,3.0,5.7,8.8,1.0,0.8,1.1,2.3
269,47,29.5,13.4,4.7,12.9,36.9,1.2,3.7,31.6,2.7,3.4,80.0,0.4,1.3,1.7,2.8,0.8,0.1,1.8
382,70,26.8,12.5,5.1,11.1,45.7,0.2,0.7,29.2,2.2,3.0,71.2,2.3,4.2,6.5,1.2,0.8,0.5,2.1
565,75,26.1,9.5,3.6,9.1,39.9,0.9,2.7,32.2,1.4,2.1,64.0,0.4,2.2,2.6,4.7,1.1,0.2,2.3
171,81,25.3,10.0,4.1,7.6,53.6,0.0,0.0,0.0,1.8,2.4,77.1,2.5,5.0,7.5,1.3,0.7,0.6,1.3
171,49,20.8,8.9,3.7,6.9,52.9,0.0,0.3,14.3,1.6,3.0,52.1,2.2,3.5,5.7,0.8,0.5,1.1,1.7
672,82,24.4,5.1,2.1,5.7,36.2,0.1,0.3,25.0,0.9,1.4,65.2,0.5,2.5,3.0,3.4,1.0,0.2,1.9
516,64,23.5,8.3,2.7,7.3,36.9,1.6,4.5,35.3,1.3,1.7,76.6,0.3,2.0,2.3,2.6,0.6,0.1,0.9
374,33,22.8,5.2,1.9,4.6,40.5,0.9,2.8,32.3,0.6,0.8,76.0,0.7,2.2,2.8,1.0,0.6,0.3,0.7
1002,70,14.3,3.1,1.2,3.8,30.5,0.6,2.1,29.3,0.2,0.2,80.0,0.2,1.1,1.3,0.6,0.4,0.2,0.4
1260,59,23.4,6.9,2.8,7.3,39.3,0.4,1.3,26.9,0.8,1.1,79.0,0.6,2.1,2.7,2.2,1.0,0.6,1.4
1004,72,21.0,7.5,2.9,7.9,36.2,0.7,2.4,29.2,1.1,1.4,73.1,0.4,2.2,2.6,1.3,0.3,0.6,1.1
1013,67,20.4,3.2,1.0,2.1,47.1,0.0,0.0,0.0,1.2,2.3,51.9,2.5,4.1,6.6,0.5,0.6,0.2,0.8
1133,66,16.7,6.2,2.1,5.1,40.2,0.6,1.8,32.2,1.5,1.8,83.1,0.4,1.4,1.8,2.5,0.7,0.2,2.0
896,75,16.6,6.4,2.6,6.2,42.2,0.2,1.1,22.2,0.9,1.2,78.4,1.1,2.3,3.4,0.7,0.6,0.2,0.9
900,82,15.9,5.7,2.0,5.1,40.3,0.6,1.8,34.7,1.0,1.2,78.0,0.8,1.8,2.6,1.3,0.7,0.2,1.1
900,82,15.9,5.7,2.0,5.1,40.3,0.6,1.8,34.7,1.0,1.2,78.0,0.8,1.8,2.6,1.3,0.7,0.2,1.1
549,27,14.1,5.7,2.0,4.3,46.6,0.0,0.1,0.0,1.7,2.3,72.6,1.4,1.7,3.2,0.6,0.3,0.3,0.7
174,72,15.9,5.1,1.7,4.5,37.3,0.7,2.3,31.5,1.0,1.5,68.6,0.4,0.8,1.2,1.0,0.5,0.1,0.8
667,42,15.4,6.4,2.5,6.5,38.4,0.6,2.0,29.8,0.9,1.1,80.4,0.3,1.4,1.7,1.0,0.6,0.1,1.0
876,52,15.4,4.5,1.8,3.6,49.5,0.0,0.0,0.0,1.0,1.4,70.3,1.2,2.1,3.3,0.3,0.2,0.6,1.0
913,46,15.0,3.2,1.1,3.2,33.8,0.2,0.8,28.6,0.8,1.0,78.7,0.4,1.1,1.5,2.0,0.6,0.1,0.6
1106,35,13.9,4.8,1.6,3.7,43.4,0.0,0.1,0.0,1.6,2.3,69.5,0.7,1.6,2.4,0.9,0.2,0.1,0.7
210,51,13.1,3.9,1.5,3.8,38.7,0.4,1.1,33.3,0.6,0.8,67.4,0.3,0.8,1.2,0.4,0.4,0.3,0.9
797,55,12.4,4.8,1.7,3.7,46.6,0.0,0.0,0.0,1.3,1.9,68.0,1.2,1.8,3.0,0.3,0.2,0.4,0.8
668,58,11.8,2.3,1.0,2.6,38.5,0.2,0.4,41.7,0.2,0.3,50.0,0.3,1.1,1.3,0.8,0.5,0.1,0.5
1027,51,13.8,5.6,2.2,4.4,51.4,0.2,0.9,18.2,1.0,1.5,68.9,1.2,1.4,2.6,0.6,0.4,0.8,0.6
677,76,11.5,3.0,1.3,3.2,39.3,0.3,0.9,27.9,0.2,0.3,69.6,0.3,0.9,1.2,0.9,0.1,0.1,0.8
828,39,11.3,4.1,1.7,3.9,43.1,0.1,0.3,25.0,0.7,1.0,68.4,0.5,0.8,1.4,0.2,0.2,0.5,0.5
227,46,10.4,3.7,1.6,3.0,52.1,0.0,0.0,0.0,0.5,1.1,50.0,0.7,1.6,2.3,0.5,0.1,0.3,0.6
276,50,10.3,3.7,1.4,3.4,41.2,0.4,1.2,36.1,0.4,0.5,80.8,0.2,0.7,0.9,1.7,0.3,0.0,1.1
1174,42,10.4,3.3,1.3,2.8,44.9,0.5,1.1,42.6,0.3,0.4,64.7,0.1,1.0,1.1,0.6,0.2,0.3,0.5
1081,48,9.3,1.9,0.7,2.5,29.2,0.0,0.0,0.0,0.5,0.8,59.0,0.7,1.4,2.1,0.2,0.2,0.4,0.5
629,64,7.9,2.1,0.8,1.8,41.4,0.2,0.5,32.3,0.4,0.5,74.3,0.3,0.7,0.9,0.7,0.3,0.1,0.5
1169,36,7.6,2.6,1.1,2.9,37.9,0.2,0.7,28.0,0.2,0.3,70.0,0.2,0.6,0.9,0.4,0.4,0.1,0.6
988,53,6.3,2.4,1.1,2.2,50.0,0.1,0.2,33.3,0.1,0.4,35.0,0.3,0.7,1.0,0.2,0.3,0.0,0.4
167,57,12.2,5.0,2.0,4.9,41.0,0.6,1.9,32.4,0.3,0.4,79.2,0.2,1.3,1.5,1.9,0.6,0.1,0.8
9,19,5.8,1.6,0.6,1.9,29.7,0.3,0.7,35.7,0.2,0.2,75.0,0.1,0.4,0.4,0.6,0.1,0.1,0.1
1116,78,39.7,14.4,5.3,12.3,42.9,1.3,3.5,37.3,2.5,3.6,70.0,2.3,3.1,5.4,2.8,1.6,1.0,2.0
557,80,32.9,14.4,5.8,13.6,42.6,1.0,3.1,33.3,1.8,2.6,67.1,1.6,2.7,4.3,3.0,1.3,0.4,2.0
530,80,30.5,9.4,3.6,9.5,38.0,0.5,2.2,24.0,1.6,2.3,70.4,1.0,2.8,3.7,8.1,1.7,0.5,3.4
1136,77,29.4,9.2,3.5,8.3,41.9,0.8,2.5,32.3,1.4,2.1,67.5,0.4,2.1,2.6,4.3,1.2,0.1,2.0
1236,78,28.7,8.7,3.4,8.1,42.5,0.8,2.1,36.4,1.1,1.5,76.3,0.8,2.4,3.3,2.2,0.7,0.6,1.3
673,55,11.8,3.8,1.3,3.2,40.6,0.4,1.5,26.5,0.8,1.0,80.0,0.3,2.1,2.4,0.5,0.3,0.5,0.4
401,73,26.0,8.8,3.3,9.1,36.6,1.2,3.7,33.0,0.9,1.2,74.4,1.6,4.1,5.7,0.7,0.2,1.8,0.6
614,77,24.9,7.5,3.3,7.6,43.0,0.5,1.7,29.2,0.5,0.7,77.4,1.0,2.4,3.3,2.3,0.8,0.3,0.9
465,47,24.6,10.9,3.7,8.2,45.3,0.8,2.4,34.5,2.6,3.4,77.5,0.9,1.9,2.8,3.7,1.5,0.2,2.1
1026,79,24.3,9.4,3.4,7.5,45.7,0.2,0.7,23.2,2.4,3.4,71.3,1.1,2.6,3.7,1.8,0.8,0.6,1.4
1137,67,22.8,7.2,2.7,6.7,40.0,0.1,0.5,12.1,1.7,2.0,83.8,0.7,1.7,2.4,3.0,1.4,0.1,1.4
551,70,20.6,6.4,2.3,4.9,46.1,0.0,0.0,0.0,1.9,2.6,74.0,2.0,2.3,4.2,0.8,0.4,0.3,0.8
133,62,20.4,5.1,1.8,3.6,49.3,0.0,0.0,0.0,1.6,2.6,60.6,2.3,2.9,5.2,0.5,0.3,1.5,0.8
1250,71,19.6,6.1,2.1,4.3,49.7,0.0,0.0,0.0,1.9,3.1,60.4,1.6,3.2,4.8,0.8,0.4,1.3,1.4
554,77,18.3,4.5,1.5,3.6,42.1,0.0,0.0,50.0,1.5,2.1,70.1,1.7,2.2,3.9,1.1,0.4,0.6,0.9
1241,82,17.7,5.9,2.2,5.2,42.1,0.0,0.1,33.3,1.5,1.9,77.6,1.2,2.7,3.9,0.9,0.4,0.3,1.0
1176,68,16.3,3.8,1.6,4.3,38.4,0.2,1.1,19.2,0.3,0.4,64.3,1.1,2.0,3.1,0.9,0.3,0.4,0.7
408,72,16.0,6.7,2.6,5.2,50.1,0.0,0.0,0.0,1.5,2.2,65.6,1.5,2.2,3.8,0.3,0.2,0.7,1.0
706,36,15.6,5.3,2.0,5.5,36.7,0.2,0.8,25.9,1.0,1.3,78.3,0.5,1.0,1.4,3.0,0.9,0.0,1.5
395,64,15.1,3.6,1.5,3.3,45.3,0.3,0.7,36.4,0.4,0.6,63.9,0.5,0.8,1.3,2.0,0.9,0.1,0.8
745,57,14.3,4.5,1.6,4.3,38.7,0.0,0.0,0.0,1.2,1.7,70.7,1.1,2.4,3.5,0.8,0.3,0.5,0.8
1279,62,14.1,5.2,1.8,5.3,34.1,0.7,2.6,28.4,0.8,1.2,67.1,0.2,0.9,1.1,1.5,0.6,0.1,1.0
757,35,11.3,2.4,0.8,2.3,35.0,0.3,1.4,24.5,0.5,0.6,72.7,0.1,1.3,1.4,1.1,0.3,0.1,0.7
435,47,13.1,4.3,1.7,3.2,53.6,0.0,0.0,0.0,0.9,1.6,55.4,1.2,2.7,3.9,0.1,0.4,0.7,0.6
1194,40,10.1,3.1,1.2,2.9,42.6,0.1,0.3,33.3,0.5,0.7,75.0,0.3,0.8,1.1,1.8,0.5,0.1,1.0
1161,53,9.7,3.6,1.3,2.8,45.6,0.0,0.0,0.0,1.0,1.8,58.5,0.8,1.1,1.8,0.1,0.1,0.8,0.3
799,60,8.6,1.8,0.6,1.6,34.4,0.0,0.0,0.0,0.7,1.0,73.3,0.8,1.3,2.0,0.4,0.3,0.6,0.6
30,53,8.5,3.1,1.2,2.2,51.7,0.0,0.0,0.0,0.8,1.1,73.7,0.6,1.4,2.0,0.1,0.1,0.1,0.6
463,54,8.0,3.2,1.4,3.2,42.9,0.0,0.1,0.0,0.4,0.9,50.0,0.9,0.7,1.6,0.5,0.3,0.1,0.4
612,21,7.4,3.8,1.2,3.2,38.2,0.7,1.9,38.5,0.6,0.6,92.3,0.1,0.4,0.5,1.2,0.2,0.0,0.5
1293,41,5.8,2.8,1.2,2.6,44.9,0.0,0.0,0.0,0.4,0.7,66.7,0.8,0.9,1.7,0.3,0.2,0.1,0.4
125,35,5.6,1.8,0.8,2.4,31.8,0.1,0.5,29.4,0.1,0.3,50.0,0.3,0.2,0.5,0.2,0.2,0.0,0.2
1286,39,10.9,4.7,1.9,3.4,57.1,0.0,0.0,0.0,0.8,1.4,54.5,1.3,1.9,3.1,0.3,0.1,0.8,0.4
712,68,33.4,12.0,5.1,11.4,44.5,0.0,0.2,9.1,1.8,2.8,63.0,2.0,5.4,7.4,1.9,1.1,1.7,2.0
824,48,29.4,13.2,4.9,10.6,46.7,0.1,0.5,21.7,3.2,4.0,80.2,2.5,5.0,7.5,1.2,0.7,0.6,1.9
905,82,29.1,11.9,4.5,10.3,43.6,1.8,4.4,40.7,1.1,1.6,71.1,0.8,3.2,4.0,1.7,0.6,0.2,1.2
290,81,26.3,9.4,3.9,7.8,50.5,0.0,0.2,5.3,1.5,2.9,52.1,1.6,4.3,5.9,1.2,0.6,1.5,1.8
927,80,22.6,9.3,3.6,8.4,43.1,0.8,2.1,38.2,1.3,1.8,71.7,1.4,1.8,3.2,1.3,0.8,0.3,1.0
218,51,22.5,8.6,3.4,8.7,38.9,0.0,0.1,0.0,1.8,2.8,66.7,1.7,2.0,3.7,1.2,0.9,0.1,1.2
827,72,21.9,9.5,3.9,9.0,43.0,0.1,0.5,25.6,1.6,2.2,72.7,1.1,3.3,4.3,1.1,0.4,0.3,1.7
1147,77,21.6,8.2,3.2,7.4,42.5,0.7,2.0,33.5,1.3,1.8,71.9,0.5,2.2,2.7,1.8,1.1,0.2,1.7
258,65,21.3,9.5,3.7,8.8,41.7,0.3,0.7,37.0,1.9,2.3,82.0,0.6,1.6,2.2,1.0,0.7,0.1,1.1
213,59,19.8,7.6,2.9,6.6,44.2,0.0,0.0,0.0,1.7,2.1,79.4,1.8,2.9,4.7,0.3,0.3,0.9,1.4
688,63,10.7,3.7,1.4,3.3,42.7,0.4,1.3,31.6,0.5,0.8,63.3,0.4,1.7,2.1,0.2,0.3,0.1,0.5
352,78,19.5,5.9,2.4,5.6,43.1,0.2,0.9,26.9,0.9,1.2,73.6,0.9,2.3,3.2,0.8,0.5,0.3,0.7
732,50,18.7,6.3,2.3,6.2,37.0,0.6,1.7,33.3,1.1,1.4,77.8,0.4,1.2,1.6,2.9,1.0,0.0,1.1
982,76,17.9,8.1,3.1,6.9,44.2,0.7,2.0,33.1,1.3,2.1,62.7,1.4,2.0,3.4,0.8,0.6,0.1,0.8
841,64,17.2,3.9,1.6,3.1,50.5,0.0,0.0,0.0,0.7,1.0,69.7,1.5,2.1,3.6,0.5,0.6,1.2,1.0
531,61,17.2,4.6,1.8,5.0,35.2,0.7,1.9,35.0,0.4,0.6,79.4,0.1,1.3,1.5,2.3,0.7,0.2,1.4
338,78,16.8,5.1,1.9,5.0,37.4,0.5,1.6,32.3,0.8,1.1,73.6,0.7,1.6,2.3,0.8,0.6,0.4,1.2
1163,80,16.4,4.9,1.9,4.2,45.1,0.0,0.1,0.0,1.1,1.8,60.3,1.4,2.2,3.6,0.4,0.8,1.0,0.8
731,76,16.3,5.9,1.9,4.8,40.9,0.4,1.1,35.0,1.6,2.4,69.8,0.1,1.1,1.2,2.3,0.5,0.1,1.2
866,78,16.3,5.4,2.1,5.1,40.0,0.1,0.2,29.4,1.2,1.8,70.8,0.3,1.4,1.7,2.7,0.6,0.0,1.8
909,53,16.1,5.0,1.7,4.2,41.4,1.0,2.6,39.6,0.5,0.6,90.3,0.2,1.0,1.2,1.3,0.4,0.0,0.6
784,42,11.2,3.9,1.6,3.2,48.5,0.0,0.0,0.0,0.8,1.0,74.4,0.7,1.5,2.2,0.6,0.2,0.1,0.6
402,50,11.0,5.0,2.1,4.9,42.1,0.4,1.1,34.5,0.5,0.7,68.6,0.1,0.7,0.8,1.0,0.3,0.0,0.7
968,55,10.8,4.8,2.0,3.9,50.5,0.0,0.2,16.7,0.8,1.1,72.4,0.7,0.7,1.4,0.7,0.5,0.1,0.8
282,54,10.8,3.1,1.2,2.5,47.8,0.0,0.0,0.0,0.8,1.1,68.9,0.6,1.2,1.9,0.2,0.3,0.4,0.9
511,25,22.6,6.7,2.6,6.4,41.3,0.5,1.8,28.3,0.9,1.2,76.7,0.2,2.0,2.2,3.0,0.7,0.5,2.2
303,38,10.1,4.0,1.4,3.4,39.7,0.5,1.3,38.0,0.8,1.1,72.5,0.1,1.1,1.2,0.7,0.2,0.0,0.5
847,70,9.2,2.0,0.8,1.6,48.7,0.0,0.0,100.0,0.4,0.5,70.3,1.1,1.1,2.2,0.3,0.1,0.1,0.4
326,40,7.3,2.2,0.8,2.3,34.1,0.0,0.3,8.3,0.7,1.0,68.4,0.2,0.5,0.7,0.5,0.3,0.1,0.7
417,81,37.0,20.1,7.8,16.1,48.2,0.0,0.0,0.0,4.5,6.6,68.5,4.3,5.7,10.0,1.9,0.8,1.6,2.8
756,76,36.4,16.6,5.9,13.5,43.8,0.8,2.2,36.0,4.0,5.5,71.9,2.1,5.7,7.8,4.2,1.2,1.3,3.4
1153,77,36.1,18.0,6.5,14.5,44.5,1.4,4.0,34.5,3.7,4.7,78.6,2.0,3.3,5.3,6.6,1.5,0.4,4.0
878,72,31.1,12.0,4.3,10.5,40.7,0.8,2.7,31.4,2.6,3.9,67.4,0.9,3.4,4.3,2.8,1.6,0.5,2.3
1265,73,29.7,11.6,4.7,9.2,51.1,0.4,1.1,35.9,1.8,2.2,82.6,1.2,2.5,3.7,2.8,0.8,0.3,1.1
14,72,26.8,6.7,2.4,5.7,42.4,0.2,0.8,28.1,1.7,2.2,75.3,1.8,3.4,5.2,2.5,1.6,0.2,1.3
40,82,25.5,11.1,4.1,9.2,44.9,0.1,0.6,20.4,2.8,3.6,77.4,1.0,2.4,3.4,5.8,1.0,0.2,2.0
538,81,25.3,8.2,2.8,6.6,42.9,1.0,2.7,37.3,1.5,1.9,80.0,1.0,2.9,3.9,1.8,1.2,0.4,1.2
708,72,25.0,8.3,2.9,7.4,39.9,0.4,1.7,26.2,1.9,2.9,66.0,2.0,4.0,6.1,1.6,0.8,0.3,1.6
1122,51,24.7,10.2,4.4,9.2,47.1,0.1,0.4,18.2,1.4,1.7,84.7,2.1,4.5,6.5,1.4,0.8,1.0,1.0
1262,75,23.9,9.4,3.5,8.7,40.5,0.7,2.0,32.5,1.7,2.3,75.1,0.8,1.7,2.5,3.3,1.2,0.2,1.8
54,79,23.5,6.3,2.5,6.4,39.5,0.0,0.3,13.0,1.2,1.6,75.0,0.6,1.9,2.5,4.8,1.2,0.1,2.2
559,81,23.3,8.1,3.1,7.4,41.5,0.6,1.9,29.3,1.4,1.7,80.7,0.3,1.8,2.0,4.3,1.1,0.1,1.9
231,82,19.8,9.5,3.8,9.0,42.4,0.7,2.0,35.0,1.2,1.6,72.9,0.2,1.3,1.5,3.7,0.6,0.0,1.7
1025,71,19.3,9.0,3.6,8.5,42.0,0.4,1.1,36.4,1.5,1.9,77.4,0.5,1.3,1.8,1.5,0.4,0.1,1.2
476,48,19.2,5.7,2.3,4.9,47.6,0.2,0.5,38.5,0.9,1.3,68.3,1.2,2.5,3.6,1.1,0.8,0.4,0.8
762,45,32.4,11.8,4.5,11.4,39.9,1.4,3.9,35.2,1.4,1.7,80.8,0.8,3.4,4.2,3.3,1.2,0.3,1.4
84,82,18.6,5.9,2.2,5.3,42.0,0.3,1.4,22.5,1.2,1.9,63.4,0.6,1.4,2.0,3.8,1.2,0.2,1.7
248,77,17.8,8.4,2.9,6.1,47.8,0.0,0.1,18.2,2.5,3.4,75.1,1.6,2.3,3.9,0.8,0.3,0.3,1.8
407,67,16.6,7.0,3.2,5.8,54.9,0.0,0.1,0.0,0.7,1.0,73.4,0.8,1.9,2.7,0.5,0.7,0.4,0.6
892,71,13.7,2.2,0.8,1.9,42.0,0.0,0.0,0.0,0.6,1.2,48.9,1.6,1.9,3.5,0.6,0.4,0.4,0.8
208,45,13.3,3.1,1.0,2.8,36.3,0.5,1.5,35.8,0.6,0.9,67.5,0.3,0.9,1.2,2.5,0.3,0.0,0.9
984,74,12.1,3.8,1.5,4.0,37.2,0.3,0.9,36.5,0.5,0.7,73.1,0.6,0.9,1.5,0.5,0.3,0.2,0.6
1079,52,11.3,2.5,0.9,2.3,39.3,0.0,0.2,11.1,0.7,1.0,71.7,1.4,0.8,2.2,0.4,0.8,0.3,0.3
164,46,9.2,2.7,1.1,2.5,42.6,0.0,0.0,0.0,0.5,0.8,63.2,0.5,1.4,1.8,0.3,0.3,0.2,0.5
1100,47,9.2,2.6,0.9,3.0,31.4,0.3,0.9,29.5,0.4,0.6,70.4,0.5,1.4,1.9,0.5,0.3,0.2,0.5
936,75,30.8,9.9,4.0,8.7,46.2,0.0,0.0,0.0,1.9,3.1,60.9,2.5,5.7,8.1,1.7,1.8,1.9,1.9
1069,40,8.9,2.2,0.9,2.2,39.8,0.0,0.0,0.0,0.5,1.0,46.3,0.8,1.2,2.0,0.2,0.1,0.9,0.3
1280,59,8.2,2.6,0.9,3.1,30.9,0.3,1.1,28.6,0.4,0.6,66.7,0.1,0.5,0.7,1.5,0.2,0.0,0.7
916,53,7.4,2.0,0.8,1.8,43.9,0.0,0.0,0.0,0.4,0.7,59.5,0.3,0.6,1.0,0.9,0.4,0.0,0.8
353,49,7.0,3.2,1.1,2.9,38.9,0.3,1.0,34.0,0.6,0.8,65.9,0.6,0.9,1.5,0.2,0.2,0.1,0.4
763,22,6.0,1.5,0.6,1.5,40.6,0.0,0.0,0.0,0.4,0.5,66.7,0.5,1.0,1.5,0.0,0.2,0.1,0.5
561,50,36.1,12.8,4.6,12.3,37.4,2.0,6.5,31.0,1.6,2.1,75.2,0.3,2.8,3.1,6.0,1.9,0.0,2.9
1259,50,35.2,18.3,6.9,15.3,45.0,0.4,1.3,28.8,4.1,5.4,76.1,1.9,3.8,5.7,3.0,1.1,1.5,2.2
897,50,35.2,13.2,5.2,12.1,43.0,0.3,1.5,20.3,2.5,3.4,75.1,0.6,2.1,2.7,6.5,1.6,0.1,2.9
970,48,34.0,16.5,5.9,13.5,43.9,1.8,4.3,41.2,2.9,4.1,71.3,2.4,4.0,6.4,2.4,1.7,1.0,2.4
