instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
4509,551,3,0,7,18,0,1,1,1,0.86,0.8333,0.53,0.3881
4510,551,3,0,7,19,0,1,1,1,0.84,0.8333,0.59,0.3284
4511,551,3,0,7,20,0,1,1,1,0.72,0.6970000000000001,0.74,0.4179
4512,551,3,0,7,21,0,1,1,1,0.7,0.6667,0.79,0.4179
4513,551,3,0,7,22,0,1,1,1,0.72,0.6970000000000001,0.74,0.1343
4514,551,3,0,7,23,0,1,1,1,0.7,0.6667,0.79,0.1343
4515,553,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1343
4516,553,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.0896
4517,553,3,0,7,2,0,2,1,1,0.7,0.6667,0.79,0.1045
4518,553,3,0,7,3,0,2,1,2,0.7,0.6667,0.79,0.0
4519,553,3,0,7,4,0,2,1,1,0.7,0.6667,0.79,0.1642
4520,553,3,0,7,5,0,2,1,1,0.7,0.6667,0.79,0.0896
4521,553,3,0,7,6,0,2,1,1,0.74,0.6818,0.58,0.2239
4522,553,3,0,7,7,0,2,1,1,0.76,0.6970000000000001,0.55,0.1939999999999999
4523,553,3,0,7,8,0,2,1,1,0.76,0.7121,0.58,0.2239
4524,553,3,0,7,9,0,2,1,1,0.78,0.7273,0.55,0.4925
4525,553,3,0,7,10,0,2,1,1,0.82,0.7727,0.52,0.1642
4526,553,3,0,7,11,0,2,1,1,0.82,0.7727,0.52,0.1642
4527,553,3,0,7,12,0,2,1,1,0.86,0.7879,0.44,0.2985
4528,553,3,0,7,13,0,2,1,1,0.86,0.8029999999999999,0.47,0.2239
4529,553,3,0,7,14,0,2,1,1,0.9,0.8485,0.42,0.2985
4530,553,3,0,7,15,0,2,1,1,0.9,0.8485,0.42,0.3582
4531,553,3,0,7,16,0,2,1,1,0.86,0.7879,0.44,0.2836
4532,553,3,0,7,17,0,2,1,1,0.88,0.8182,0.44,0.2836
4533,553,3,0,7,18,0,2,1,1,0.86,0.8029999999999999,0.47,0.2985
4534,553,3,0,7,19,0,2,1,1,0.84,0.7576,0.44,0.2836
4535,553,3,0,7,20,0,2,1,1,0.82,0.7424,0.43,0.1939999999999999
4536,553,3,0,7,21,0,2,1,1,0.82,0.7424,0.43,0.1045
4537,553,3,0,7,22,0,2,1,1,0.8,0.7273,0.46,0.1343
4538,553,3,0,7,23,0,2,1,1,0.78,0.7121,0.52,0.0
4539,555,3,0,7,0,0,3,1,1,0.76,0.7121,0.62,0.0
4540,555,3,0,7,1,0,3,1,1,0.76,0.6970000000000001,0.55,0.0
4541,555,3,0,7,2,0,3,1,1,0.76,0.6970000000000001,0.55,0.0
4542,555,3,0,7,3,0,3,1,1,0.74,0.6818,0.58,0.1939999999999999
4543,555,3,0,7,4,0,3,1,1,0.74,0.6818,0.58,0.2537
4544,555,3,0,7,5,0,3,1,1,0.74,0.6818,0.58,0.1939999999999999
4545,555,3,0,7,6,0,3,1,1,0.74,0.6818,0.58,0.1642
4546,555,3,0,7,7,0,3,1,1,0.76,0.6970000000000001,0.55,0.2537
4547,555,3,0,7,8,0,3,1,1,0.8,0.7424,0.49,0.2537
4548,555,3,0,7,9,0,3,1,1,0.82,0.7424,0.41,0.1939999999999999
4549,555,3,0,7,10,0,3,1,1,0.82,0.7576,0.46,0.1939999999999999
4550,555,3,0,7,11,0,3,1,1,0.84,0.7424,0.39,0.1642
4551,555,3,0,7,12,0,3,1,1,0.84,0.7576,0.41,0.2836
4552,555,3,0,7,13,0,3,1,3,0.82,0.7576,0.46,0.1343
4553,555,3,0,7,14,0,3,1,3,0.82,0.7576,0.46,0.1343
4554,555,3,0,7,15,0,3,1,3,0.64,0.5606,0.94,0.1343
4555,555,3,0,7,16,0,3,1,2,0.66,0.5909,0.89,0.0
4556,555,3,0,7,17,0,3,1,1,0.7,0.6667,0.79,0.0
4557,555,3,0,7,18,0,3,1,1,0.72,0.6970000000000001,0.79,0.1343
4558,555,3,0,7,19,0,3,1,1,0.7,0.6667,0.79,0.1045
4559,555,3,0,7,20,0,3,1,1,0.7,0.6667,0.84,0.1642
4560,555,3,0,7,21,0,3,1,1,0.7,0.6667,0.79,0.1045
4561,555,3,0,7,22,0,3,1,1,0.68,0.6364,0.83,0.1939999999999999
4562,555,3,0,7,23,0,3,1,1,0.66,0.6061,0.83,0.2537
4563,557,3,0,7,0,0,4,1,1,0.66,0.6212,0.69,0.2985
4564,557,3,0,7,1,0,4,1,1,0.66,0.6212,0.61,0.2537
4565,557,3,0,7,2,0,4,1,1,0.64,0.6212,0.57,0.2985
4566,557,3,0,7,3,0,4,1,1,0.62,0.6212,0.57,0.2985
4567,557,3,0,7,4,0,4,1,1,0.62,0.6212,0.53,0.2537
4568,557,3,0,7,5,0,4,1,1,0.6,0.6212,0.56,0.2239
4569,557,3,0,7,6,0,4,1,1,0.6,0.6061,0.6,0.2239
4570,557,3,0,7,7,0,4,1,1,0.62,0.6212,0.53,0.2537
4571,557,3,0,7,8,0,4,1,1,0.64,0.6212,0.5,0.3582
4572,557,3,0,7,9,0,4,1,1,0.68,0.6364,0.47,0.2836
4573,557,3,0,7,10,0,4,1,1,0.7,0.6364,0.42,0.2537
4574,557,3,0,7,11,0,4,1,1,0.72,0.6515,0.37,0.2239
4575,557,3,0,7,12,0,4,1,1,0.74,0.6515,0.35,0.2537
4576,557,3,0,7,13,0,4,1,1,0.76,0.6667,0.33,0.3284
4577,557,3,0,7,14,0,4,1,1,0.74,0.6515,0.35,0.2836
4578,557,3,0,7,15,0,4,1,1,0.76,0.6667,0.33,0.2985
4579,557,3,0,7,16,0,4,1,1,0.76,0.6667,0.33,0.1343
4580,557,3,0,7,17,0,4,1,1,0.74,0.6515,0.37,0.1343
4581,557,3,0,7,18,0,4,1,1,0.72,0.6515,0.42,0.1939999999999999
4582,557,3,0,7,19,0,4,1,1,0.72,0.6515,0.39,0.2239
4583,557,3,0,7,20,0,4,1,1,0.7,0.6364,0.42,0.2239
4584,557,3,0,7,21,0,4,1,1,0.66,0.6212,0.5,0.1343
4585,557,3,0,7,22,0,4,1,1,0.64,0.6212,0.57,0.0896
4586,557,3,0,7,23,0,4,1,1,0.64,0.6061,0.65,0.2537
4587,559,3,0,7,0,0,5,1,1,0.62,0.5909,0.73,0.2239
4588,559,3,0,7,1,0,5,1,1,0.62,0.5909,0.73,0.1939999999999999
4589,559,3,0,7,2,0,5,1,1,0.6,0.5758,0.78,0.1642
4590,559,3,0,7,3,0,5,1,1,0.6,0.5909,0.73,0.1939999999999999
4591,559,3,0,7,4,0,5,1,1,0.6,0.5909,0.73,0.1642
4592,559,3,0,7,5,0,5,1,1,0.6,0.5909,0.73,0.1343
4593,559,3,0,7,6,0,5,1,2,0.6,0.5909,0.73,0.1045
4594,559,3,0,7,7,0,5,1,1,0.64,0.6061,0.65,0.1045
4595,559,3,0,7,8,0,5,1,1,0.64,0.6061,0.65,0.2537
4596,559,3,0,7,9,0,5,1,1,0.68,0.6364,0.54,0.1939999999999999
4597,559,3,0,7,10,0,5,1,2,0.66,0.6212,0.61,0.1642
4598,559,3,0,7,11,0,5,1,1,0.7,0.6515,0.54,0.1343
4599,559,3,0,7,12,0,5,1,1,0.7,0.6515,0.48,0.1939999999999999
4600,559,3,0,7,13,0,5,1,1,0.7,0.6515,0.54,0.1939999999999999
4601,559,3,0,7,14,0,5,1,1,0.7,0.6515,0.51,0.1939999999999999
4602,559,3,0,7,15,0,5,1,1,0.72,0.6515,0.45,0.1642
4603,559,3,0,7,16,0,5,1,1,0.72,0.6667,0.51,0.1939999999999999
4604,559,3,0,7,17,0,5,1,1,0.74,0.6667,0.42,0.2537
4605,559,3,0,7,18,0,5,1,1,0.72,0.6515,0.45,0.2239
4606,559,3,0,7,19,0,5,1,1,0.7,0.6364,0.45,0.2239
4607,559,3,0,7,20,0,5,1,1,0.7,0.6515,0.51,0.2239
4608,559,3,0,7,21,0,5,1,1,0.66,0.6212,0.54,0.1045
4609,559,3,0,7,22,0,5,1,1,0.66,0.6212,0.57,0.2239
4610,559,3,0,7,23,0,5,1,1,0.64,0.6212,0.61,0.1642
4611,561,3,0,7,0,0,6,0,1,0.62,0.6061,0.65,0.1939999999999999
4612,561,3,0,7,1,0,6,0,1,0.6,0.5909,0.69,0.1045
4613,561,3,0,7,2,0,6,0,1,0.6,0.5909,0.73,0.1343
4614,561,3,0,7,3,0,6,0,1,0.6,0.5758,0.78,0.1343
4615,561,3,0,7,4,0,6,0,1,0.6,0.5909,0.73,0.0896
4616,561,3,0,7,5,0,6,0,1,0.58,0.5455,0.78,0.0896
4617,561,3,0,7,6,0,6,0,1,0.6,0.5758,0.78,0.1642
4618,561,3,0,7,7,0,6,0,1,0.62,0.5909,0.73,0.1343
4619,561,3,0,7,8,0,6,0,1,0.66,0.6212,0.65,0.1642
4620,561,3,0,7,9,0,6,0,1,0.7,0.6515,0.54,0.2239
4621,561,3,0,7,10,0,6,0,1,0.72,0.6667,0.54,0.1939999999999999
4622,561,3,0,7,11,0,6,0,1,0.74,0.6667,0.48,0.2239
4623,561,3,0,7,12,0,6,0,1,0.76,0.6818,0.43,0.2836
4624,561,3,0,7,13,0,6,0,1,0.76,0.6818,0.45,0.2985
4625,561,3,0,7,14,0,6,0,1,0.74,0.6667,0.45,0.2985
4626,561,3,0,7,15,0,6,0,1,0.76,0.6818,0.45,0.3284
4627,561,3,0,7,16,0,6,0,1,0.76,0.6818,0.45,0.2836
4628,561,3,0,7,17,0,6,0,1,0.76,0.6818,0.45,0.2239
4629,561,3,0,7,18,0,6,0,1,0.76,0.6818,0.45,0.2836
4630,561,3,0,7,19,0,6,0,1,0.74,0.6818,0.48,0.1939999999999999
4631,561,3,0,7,20,0,6,0,1,0.72,0.6667,0.51,0.2239
4632,561,3,0,7,21,0,6,0,1,0.7,0.6515,0.58,0.2239
4633,561,3,0,7,22,0,6,0,1,0.7,0.6515,0.65,0.2836
4634,561,3,0,7,23,0,6,0,1,0.68,0.6364,0.61,0.2239
4635,563,3,0,7,0,0,0,0,1,0.66,0.6212,0.65,0.2239
4636,563,3,0,7,1,0,0,0,1,0.64,0.6061,0.69,0.1939999999999999
4637,563,3,0,7,2,0,0,0,1,0.64,0.6061,0.69,0.2239
4638,563,3,0,7,3,0,0,0,1,0.64,0.6061,0.69,0.2239
4639,563,3,0,7,4,0,0,0,1,0.62,0.5909,0.73,0.1642
4640,563,3,0,7,5,0,0,0,1,0.64,0.6061,0.69,0.2239
4641,563,3,0,7,6,0,0,0,1,0.62,0.5909,0.73,0.1642
4642,563,3,0,7,7,0,0,0,1,0.64,0.6061,0.73,0.1642
4643,563,3,0,7,8,0,0,0,1,0.68,0.6364,0.65,0.2239
4644,563,3,0,7,9,0,0,0,1,0.72,0.6667,0.58,0.2239
4645,563,3,0,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239
4646,563,3,0,7,11,0,0,0,1,0.76,0.6970000000000001,0.55,0.2836
4647,563,3,0,7,12,0,0,0,1,0.76,0.6970000000000001,0.55,0.2836
4648,563,3,0,7,13,0,0,0,1,0.8,0.7424,0.49,0.2985
4649,563,3,0,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582
4650,563,3,0,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985
4651,563,3,0,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985
4652,563,3,0,7,17,0,0,0,1,0.8,0.7424,0.49,0.3881
4653,563,3,0,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985
4654,563,3,0,7,19,0,0,0,1,0.76,0.6970000000000001,0.55,0.2836
4655,563,3,0,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537
4656,563,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239
4657,563,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239
4658,563,3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343
4659,565,3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343
4660,565,3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239
4661,565,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239
4662,565,3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.1939999999999999
4663,565,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642
4664,565,3,0,7,5,0,1,1,1,0.64,0.5909,0.78,0.1045
4665,565,3,0,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045
4666,565,3,0,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239
4667,565,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.1939999999999999
4668,565,3,0,7,9,0,1,1,1,0.74,0.6970000000000001,0.67,0.2239
4669,565,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.1939999999999999
4670,565,3,0,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896
4671,565,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.1939999999999999
4672,565,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537
4673,565,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284
4674,565,3,0,7,15,0,1,1,1,0.84,0.8029999999999999,0.53,0.3284
4675,565,3,0,7,16,0,1,1,1,0.84,0.8029999999999999,0.53,0.2836
4676,565,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284
4677,565,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582
4678,565,3,0,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239
4679,565,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239
4680,565,3,0,7,21,0,1,1,1,0.74,0.6970000000000001,0.66,0.1939999999999999
4681,565,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239
4682,565,3,0,7,23,0,1,1,1,0.74,0.6970000000000001,0.66,0.1642
4683,567,3,0,7,0,0,2,1,1,0.74,0.6970000000000001,0.66,0.1045
4684,567,3,0,7,1,0,2,1,2,0.74,0.6970000000000001,0.66,0.1343
4685,567,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642
4686,567,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642
4687,567,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343
4688,567,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045
4689,567,3,0,7,6,0,2,1,2,0.72,0.6970000000000001,0.74,0.1045
4690,567,3,0,7,7,0,2,1,2,0.74,0.6970000000000001,0.7,0.1642
4691,567,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642
4692,567,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343
4693,567,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642
4694,567,3,0,7,11,0,2,1,1,0.82,0.8029999999999999,0.59,0.0
4695,567,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896
4696,567,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045
4697,567,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.1939999999999999
4698,567,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.1939999999999999
4699,567,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985
4700,567,3,0,7,17,0,2,1,1,0.8,0.8029999999999999,0.66,0.0
4701,567,3,0,7,18,0,2,1,1,0.8,0.8029999999999999,0.66,0.1343
4702,567,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.1939999999999999
4703,567,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896
4704,567,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343
4705,567,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0.0
4706,567,3,0,7,23,0,2,1,3,0.72,0.6970000000000001,0.79,0.1642
4707,571,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045
4708,571,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0.0
4709,571,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0.0
4710,571,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045
4711,571,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0.0
4712,571,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045
4713,571,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045
4714,571,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045
4715,571,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0.0
4716,571,3,0,7,9,0,3,1,1,0.74,0.6970000000000001,0.7,0.0896
4717,571,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0.0
4718,571,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896
4719,571,3,0,7,12,0,3,1,1,0.82,0.8029999999999999,0.59,0.0
4720,571,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.1939999999999999
4721,571,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239
4722,571,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642
4723,571,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0.0
4724,571,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.1939999999999999
4725,571,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239
4726,571,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642
4727,571,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239
4728,571,3,0,7,21,0,3,1,1,0.8,0.8029999999999999,0.66,0.1642
4729,571,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239
4730,571,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537
4731,573,3,0,7,0,0,4,1,2,0.76,0.7424,0.75,0.1939999999999999
4732,573,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239
4733,573,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239
4734,573,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343
4735,573,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045
4736,573,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045
4737,573,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045
4738,573,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343
4739,573,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642
4740,573,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537
4741,573,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239
4742,573,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985
4743,573,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284
4744,573,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985
4745,573,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582
4746,573,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537
4747,573,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836
4748,573,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985
4749,573,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836
4750,573,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836
4751,573,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239
4752,573,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239
4753,573,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642
4754,573,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642
4755,575,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343
4756,575,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0.0
4757,575,3,0,7,2,0,5,1,1,0.78,0.8029999999999999,0.79,0.1343
4758,575,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045
4759,575,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045
4760,575,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045
4761,575,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896
4762,575,3,0,7,7,0,5,1,2,0.8,0.8029999999999999,0.66,0.1045
4763,575,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642
4764,575,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896
4765,575,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896
4766,575,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045
4767,575,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642
4768,575,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642
4769,575,3,0,7,14,0,5,1,1,0.96,1.0,0.48,0.2985
4770,575,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985
4771,575,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985
4772,575,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045
4773,575,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642
4774,575,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045
4775,575,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0.0
4776,575,3,0,7,21,0,5,1,1,0.82,0.8029999999999999,0.59,0.0896
4777,575,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896
4778,575,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.1939999999999999
4779,577,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0.0
4780,577,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045
4781,577,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0.0
4782,577,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896
4783,577,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045
4784,577,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343
4785,577,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343
4786,577,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045
4787,577,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537
4788,577,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642
4789,577,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239
4790,577,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.1939999999999999
4791,577,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045
4792,577,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642
4793,577,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0
4794,577,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0.0
4795,577,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343
4796,577,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343
4797,577,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239
4798,577,3,0,7,19,0,6,0,2,0.82,0.8029999999999999,0.59,0.1343
4799,577,3,0,7,20,0,6,0,1,0.82,0.8029999999999999,0.59,0.2239
4800,577,3,0,7,21,0,6,0,1,0.82,0.8029999999999999,0.59,0.2239
4801,577,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.1939999999999999
4802,577,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045
4803,579,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045
4804,579,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045
4805,579,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896
4806,579,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896
4807,579,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045
4808,579,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896
4809,579,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896
4810,579,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343
4811,579,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836
4812,579,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881
4813,579,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284
4814,579,3,0,7,11,0,0,0,1,0.84,0.8029999999999999,0.53,0.2537
4815,579,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642
4816,579,3,0,7,13,0,0,0,1,0.86,0.8029999999999999,0.47,0.2239
4817,579,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836
4818,579,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537
4819,579,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537
4820,579,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045
4821,579,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642
4822,579,3,0,7,19,0,0,0,1,0.86,0.8029999999999999,0.47,0.1642
4823,579,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642
4824,579,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343
4825,579,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0
4826,579,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896
4827,581,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0
4828,581,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896
4829,581,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896
4830,581,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0
4831,581,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896
4832,581,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896
4833,581,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896
4834,581,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0
4835,581,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0
4836,581,3,0,7,9,0,1,1,1,0.8,0.8029999999999999,0.66,0.0
4837,581,3,0,7,10,0,1,1,1,0.82,0.8029999999999999,0.59,0.0
4838,581,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.1939999999999999
4839,581,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.1939999999999999
4840,581,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343
4841,581,3,0,7,14,0,1,1,2,0.72,0.6970000000000001,0.79,0.1939999999999999
4842,581,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881
4843,581,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239
4844,581,3,0,7,17,0,1,1,1,0.72,0.6970000000000001,0.74,0.0
4845,581,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896
4846,581,3,0,7,19,0,1,1,1,0.74,0.6970000000000001,0.7,0.0896
4847,581,3,0,7,20,0,1,1,1,0.72,0.6970000000000001,0.74,0.1343
4848,581,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0
4849,581,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0
4850,581,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896
4851,583,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045
4852,583,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045
4853,583,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045
4854,583,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343
4855,583,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642
4856,583,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896
4857,583,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239
4858,583,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836
