age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
57,0,1,2,0,17330,0,0,2,20,6,485,3,0,0,3
50,0,0,1,0,8019,1,0,2,20,6,174,1,0,0,3
57,4,1,2,0,17122,0,1,2,20,6,1098,2,0,0,3
30,1,0,1,1,8476,1,0,2,20,6,115,20,0,0,3
43,7,2,2,0,8145,1,0,2,20,6,351,2,0,0,3
46,1,0,0,0,8019,0,0,2,20,6,62,2,0,0,3
41,0,1,1,0,8019,0,0,2,20,6,89,1,0,0,3
43,2,1,1,0,8019,1,0,2,20,6,113,1,0,0,3
49,1,1,0,0,8942,0,0,2,20,6,471,2,0,0,3
36,4,1,2,0,9374,1,0,2,20,6,256,8,0,0,3
55,5,1,1,0,8024,0,0,2,20,6,108,1,0,0,3
41,1,1,1,0,8186,0,0,2,20,6,48,1,0,0,3
38,1,1,1,0,9024,0,0,2,20,6,76,12,0,0,3
35,1,1,0,0,8033,1,0,2,20,6,35,1,0,0,3
55,7,0,1,0,9754,0,0,2,20,6,375,2,0,0,3
47,7,0,1,0,8306,0,0,2,20,6,63,1,0,0,3
52,4,1,2,0,8019,0,0,2,20,6,166,1,0,0,3
41,1,2,0,0,7813,0,0,2,20,6,342,1,0,0,3
36,1,1,1,0,8019,0,0,2,20,6,332,3,0,0,3
56,5,1,1,0,8897,0,0,2,20,6,123,3,0,0,3
53,7,0,1,0,7796,0,0,2,20,6,160,1,0,0,3
57,5,1,0,0,9485,0,0,2,20,6,326,1,0,0,3
56,4,1,1,0,11183,0,0,2,20,6,245,3,0,0,3
44,4,1,2,0,10419,0,0,2,20,6,82,1,0,0,3
40,4,1,1,0,8427,1,0,2,20,6,37,4,0,0,3
41,9,1,2,0,8019,0,0,2,20,6,95,1,0,0,3
47,6,1,0,0,10578,0,0,2,20,6,374,1,0,0,3
36,6,2,2,0,8996,0,0,2,20,6,172,2,0,0,3
45,1,1,0,0,8019,0,1,2,20,6,74,2,0,0,3
57,9,1,2,0,35088,0,1,2,20,6,174,3,0,0,3
48,4,1,1,0,11279,0,0,2,20,6,111,3,0,0,3
56,1,1,3,0,8684,1,0,2,20,6,109,2,0,0,3
46,3,1,0,0,8315,1,0,2,20,6,205,4,0,0,3
56,11,1,3,0,8019,0,0,2,20,6,471,2,0,0,3
27,0,1,1,0,7971,1,0,2,20,6,168,2,0,0,3
38,4,1,2,0,8019,1,0,2,20,6,211,2,0,0,3
60,9,1,1,0,8019,0,0,2,20,6,105,2,0,0,3
25,1,1,1,0,7713,1,0,2,20,6,534,3,0,0,3
37,1,1,1,0,8062,1,0,2,20,6,250,3,0,0,3
41,4,1,1,1,7248,0,1,2,20,6,343,2,0,0,3
42,9,1,2,0,7804,0,0,2,20,6,1573,5,0,0,3
56,6,1,1,0,8568,0,1,2,20,6,181,2,0,0,3
47,9,1,1,0,8321,1,0,2,20,6,89,3,0,0,3
28,7,1,1,0,7525,1,0,2,20,6,232,2,0,0,3
49,4,0,2,0,8576,1,0,2,20,6,126,5,0,0,3
56,5,1,1,0,13898,0,0,2,20,6,237,3,0,0,3
51,4,1,2,0,11064,0,1,2,20,6,208,2,0,0,3
60,1,1,1,0,8215,0,0,2,20,6,583,3,0,0,3
50,3,1,0,0,9117,0,0,2,20,6,174,3,0,0,3
36,1,2,1,0,15142,0,0,2,20,6,26,17,0,0,3
52,1,1,1,0,9519,0,1,2,20,6,109,3,0,0,3
51,5,1,1,0,9314,0,1,2,20,6,288,2,0,0,3
43,0,1,1,0,8691,1,0,2,20,6,14,6,0,0,3
20,8,2,1,0,7697,1,0,2,20,6,73,4,0,0,3
36,1,1,0,0,8063,0,0,2,20,6,11,2,0,0,3
47,7,1,1,0,9130,0,0,2,20,6,415,4,0,0,3
39,0,2,1,0,8489,1,0,2,20,6,44,2,0,0,3
53,5,1,0,0,11994,0,0,2,20,6,23,2,0,0,3
38,9,0,2,0,8367,0,0,2,20,6,446,1,0,0,3
29,1,2,1,0,8927,1,0,2,20,6,1663,1,0,0,3
60,11,1,0,0,12741,0,0,2,20,6,459,3,0,0,3
43,0,1,1,0,8525,0,0,2,20,6,398,1,0,0,3
47,9,1,2,0,9713,0,1,2,20,6,560,3,0,0,3
55,3,1,0,0,8035,0,0,2,20,6,64,1,0,0,3
42,0,1,1,1,8010,0,0,2,20,6,248,1,0,0,3
39,9,0,1,0,8099,0,0,2,20,6,124,2,0,0,3
51,10,1,1,0,8514,1,1,2,20,6,154,8,0,0,3
57,4,1,2,0,7927,1,1,2,20,6,1617,1,0,0,3
39,2,0,2,1,7768,0,0,2,20,6,421,6,0,0,3
60,2,1,1,0,9412,0,0,2,20,6,591,6,0,0,3
47,6,1,1,0,9140,0,0,2,20,6,454,6,0,0,3
57,0,1,3,0,8024,0,0,2,20,6,165,2,0,0,3
37,6,1,1,0,9568,1,0,2,20,6,161,7,0,0,3
40,1,1,0,0,8019,0,0,2,20,6,618,4,0,0,3
38,7,1,1,0,8312,0,0,2,20,6,70,2,0,0,3
41,1,1,1,0,10086,1,0,2,20,6,120,4,0,0,3
36,3,2,0,0,8226,0,0,2,20,6,1478,5,0,0,3
47,4,1,2,0,8052,1,1,2,20,6,14,25,0,0,3
56,1,1,1,0,8494,1,1,2,20,6,110,4,0,0,3
46,1,1,1,0,8120,1,0,2,20,6,40,4,0,0,3
40,1,1,1,0,8207,1,1,2,20,6,570,2,0,0,3
36,4,0,2,0,8019,0,0,2,20,6,519,2,0,0,3
44,9,1,1,0,8270,0,0,2,20,6,14,6,0,0,3
59,4,1,1,0,8563,0,0,2,20,6,67,2,0,0,3
54,7,1,1,0,8534,0,1,2,20,6,825,2,0,0,3
41,6,0,2,0,7700,0,0,2,20,6,263,3,0,0,3
38,1,2,2,0,10904,1,0,2,20,6,1422,10,0,0,3
45,1,1,0,0,8205,0,0,2,20,6,554,2,0,0,3
34,1,1,1,0,8509,1,0,2,20,6,55,12,0,0,3
39,1,0,0,0,12187,1,0,2,20,6,172,3,0,0,3
37,4,1,2,0,8161,0,0,2,20,6,553,2,0,0,3
38,8,2,3,0,17688,0,0,2,20,6,15,3,0,0,3
56,3,1,0,0,8973,0,0,2,20,6,81,10,0,0,3
39,3,0,1,1,8146,0,0,2,20,6,150,2,0,0,3
44,4,0,2,0,10256,1,0,2,20,6,125,2,0,0,3
38,1,1,0,0,11438,1,0,2,20,6,324,5,0,0,3
47,0,1,1,1,7962,0,1,2,20,6,93,2,0,0,3
36,9,1,1,0,8019,1,0,2,20,6,156,7,0,0,3
32,0,2,1,0,10345,1,0,2,20,6,62,3,0,0,3
55,11,1,0,0,10093,0,0,2,20,6,19,4,0,0,3
42,10,1,1,0,8415,0,1,2,20,6,47,2,0,0,3
49,1,1,0,0,8021,1,0,2,20,6,16,20,0,0,3
52,6,1,0,0,7912,1,1,2,20,6,134,2,0,0,3
31,1,1,1,0,9380,1,0,2,20,6,176,4,0,0,3
48,1,1,1,0,18743,0,0,2,20,6,238,3,0,0,3
50,1,0,3,0,10831,1,0,2,20,6,17,37,0,0,3
43,4,1,2,0,8196,0,0,2,20,6,9,18,0,0,3
30,0,1,1,0,8704,1,0,2,20,6,25,3,0,0,3
45,4,1,2,0,8923,1,1,2,20,6,14,9,0,0,3
42,1,1,0,0,8180,1,0,2,20,6,365,3,0,0,3
39,1,1,0,0,8031,0,0,2,20,6,210,2,0,0,3
43,1,1,0,0,8396,0,1,2,20,6,11,5,0,0,3
37,7,1,1,0,8019,0,0,2,20,6,12,14,0,0,3
36,1,2,0,0,9332,1,0,2,20,6,8,10,0,0,3
37,9,1,1,0,11747,0,0,2,20,6,55,4,0,0,3
36,1,2,0,0,8098,0,0,2,20,6,9,3,0,0,3
59,5,0,1,0,8019,0,0,2,20,6,13,5,0,0,3
35,6,1,1,0,8292,0,0,2,20,6,28,4,0,0,3
54,3,0,2,0,9260,0,0,2,20,6,17,5,0,0,3
54,6,0,2,0,9342,0,0,2,20,6,47,4,0,0,3
37,1,2,1,0,11895,0,0,2,20,6,8,12,0,0,3
56,1,1,0,0,11662,0,0,2,20,6,11,3,0,0,3
45,0,1,3,0,9576,0,0,2,20,6,158,5,0,0,3
58,5,1,0,0,8760,0,0,2,20,6,81,2,0,0,3
39,1,1,1,0,11851,1,0,2,20,6,14,13,0,0,3
38,4,0,2,0,8174,1,0,2,20,6,25,26,0,0,3
45,10,0,1,0,13182,0,0,2,20,6,9,2,0,0,3
42,1,1,1,0,8513,0,0,2,20,6,154,2,0,0,3
37,1,1,0,0,9798,1,0,2,20,6,34,3,0,0,3
39,10,1,1,0,9673,0,0,2,20,6,264,6,0,0,3
46,4,1,1,0,20205,0,0,2,20,6,29,3,0,0,3
52,9,1,1,0,10225,1,0,2,20,6,20,18,0,0,3
42,4,0,2,0,8019,0,0,2,20,6,85,2,0,0,3
39,6,2,3,0,8019,0,0,2,20,6,13,11,0,0,3
47,7,1,1,0,8524,0,0,2,20,6,152,3,0,0,3
24,9,2,0,0,8145,1,0,2,20,6,10,58,0,0,3
52,7,1,0,0,8930,0,0,2,20,6,29,2,0,0,3
38,9,2,2,0,9132,0,0,2,20,6,34,4,0,0,3
34,1,1,0,0,8019,1,1,2,20,6,34,29,0,0,3
29,0,2,1,0,7521,1,0,2,20,6,17,14,0,0,3
49,9,0,1,0,11413,1,0,2,20,6,14,22,0,0,3
37,3,1,3,0,11094,0,0,2,20,6,29,3,0,0,3
53,9,1,3,0,14878,1,0,2,20,6,32,27,0,0,3
56,1,0,0,0,8019,0,0,2,20,6,134,10,0,0,3
47,4,1,2,0,10839,0,0,2,20,6,92,3,0,0,3
48,4,0,2,0,8019,0,0,2,20,6,26,3,0,0,3
33,1,2,1,0,21513,1,0,2,20,6,27,25,0,0,3
40,7,1,0,0,8277,0,0,2,20,6,14,13,0,0,3
47,9,1,1,0,8063,0,0,2,20,6,15,3,0,0,3
38,1,2,1,0,8549,0,0,2,20,6,17,6,0,0,3
44,4,1,2,0,9305,1,0,2,20,6,268,3,0,0,3
38,9,2,1,0,8277,0,1,2,20,6,587,2,0,0,3
42,7,2,3,0,12819,0,0,2,20,6,10,11,0,0,3
46,4,1,2,0,8993,1,0,2,20,6,652,3,0,0,3
31,1,2,3,0,8832,1,0,2,20,6,16,18,0,0,3
36,7,2,1,0,8779,0,0,2,20,6,9,13,0,0,3
51,4,1,2,0,7754,1,0,2,20,6,435,4,0,0,3
41,1,0,0,0,9517,0,0,2,20,6,10,2,0,0,3
51,7,1,1,0,8344,1,0,2,20,6,123,4,0,0,3
35,10,0,0,0,8137,0,0,2,20,6,12,4,0,0,3
50,9,1,1,0,9107,1,0,2,20,6,179,21,0,0,3
53,2,1,2,0,8096,0,0,2,20,6,13,3,0,0,3
55,9,2,1,0,8030,0,0,2,20,6,14,2,0,0,3
48,9,1,1,0,8090,0,0,2,20,6,524,4,0,0,3
57,9,0,1,0,9187,0,0,2,20,6,74,5,0,0,3
48,1,0,0,0,10696,0,0,2,20,6,23,3,0,0,3
41,9,1,1,0,8019,0,0,2,20,6,850,3,0,0,3
42,4,2,2,0,7963,1,0,2,20,6,126,14,0,0,3
24,10,2,2,0,8058,1,0,2,20,6,15,3,0,0,3
52,1,1,0,0,8668,1,1,2,20,6,7,20,0,0,3
53,1,1,1,0,7805,1,0,2,20,6,49,4,0,0,3
47,4,0,2,0,10534,0,0,2,20,6,40,3,0,0,3
36,1,0,1,0,8872,0,0,2,20,6,15,12,0,0,3
53,1,1,0,0,8076,1,0,2,20,6,4,20,0,0,3
37,7,1,1,0,9502,0,0,2,20,6,32,9,0,0,3
60,5,0,2,0,10185,0,0,2,20,6,8,9,0,0,3
51,9,1,0,0,9569,0,0,2,20,6,12,5,0,0,3
47,0,1,2,0,20295,0,0,2,20,6,77,5,0,0,3
47,4,1,2,0,11575,1,0,2,20,6,130,4,0,0,3
52,0,1,0,0,8083,0,0,2,20,6,9,5,0,0,3
36,0,0,1,0,9592,1,0,2,20,6,17,10,0,0,3
52,5,0,1,0,8299,0,0,2,20,6,8,12,0,0,3
38,1,1,0,0,7497,1,1,2,20,6,18,22,0,0,3
51,3,1,1,0,12003,0,0,2,20,6,7,12,0,0,3
48,1,1,0,0,9895,1,0,2,20,6,11,3,0,0,3
37,4,2,3,0,8165,1,0,2,20,6,16,8,0,0,3
43,1,1,1,0,7707,1,0,2,20,6,26,11,0,0,3
56,2,1,3,0,8019,0,0,2,20,6,39,8,0,0,3
42,6,1,2,0,9449,1,1,2,20,6,16,3,0,0,3
52,4,0,2,0,7722,1,0,2,20,6,11,21,0,0,3
43,6,1,2,0,8838,0,0,2,20,6,285,4,0,0,3
37,1,1,0,0,13071,1,0,2,20,6,37,3,0,0,3
43,1,1,0,0,7960,1,0,2,20,6,205,5,0,0,3
36,0,1,1,0,8995,0,0,2,20,6,408,5,0,0,3
33,11,1,2,0,8019,1,0,2,20,6,27,16,0,0,3
29,9,2,1,0,8161,1,1,2,20,6,312,2,0,0,3
38,4,1,2,0,14228,0,0,2,20,6,46,10,0,0,3
42,3,0,1,0,11272,0,0,2,20,6,18,7,0,0,3
46,7,0,1,0,8019,0,0,2,20,6,1023,3,0,0,3
40,0,1,1,0,7736,0,0,2,20,6,253,2,0,0,3
41,3,1,0,0,8207,1,1,2,20,6,10,14,0,0,3
43,0,2,1,0,9004,1,1,2,20,6,51,19,0,0,3
37,1,2,2,0,8363,0,0,2,20,6,407,2,0,0,3
45,7,0,0,0,11873,1,0,2,20,6,10,3,0,0,3
52,2,2,3,0,8019,0,0,2,20,6,9,2,0,0,3
44,2,0,1,0,8475,0,0,2,20,6,110,3,0,0,3
49,7,0,1,0,8966,0,0,2,20,6,808,2,0,0,3
38,4,1,2,0,15018,0,0,2,20,6,11,2,0,0,3
38,1,1,1,0,7392,1,1,2,20,6,176,4,0,0,3
46,7,0,3,0,11409,0,0,2,20,6,152,3,0,0,3
51,0,1,2,0,12674,0,0,2,20,6,44,4,0,0,3
45,4,1,1,0,8644,0,0,2,20,6,13,3,0,0,3
41,4,1,2,0,8034,0,0,2,20,6,13,5,0,0,3
46,4,1,2,0,13483,0,0,2,20,6,79,4,0,0,3
52,1,2,0,0,11440,0,0,2,20,6,212,8,0,0,3
57,1,1,0,0,9611,0,1,2,20,6,78,4,0,0,3
50,9,1,1,0,8232,1,1,2,20,6,87,2,0,0,3
43,1,2,1,0,8759,1,0,2,20,6,585,2,0,0,3
43,1,1,0,0,7978,0,0,2,20,6,8,3,0,0,3
42,1,1,1,0,8690,1,0,2,20,6,10,29,0,0,3
55,7,2,1,0,9558,0,0,2,20,6,65,2,0,0,3
47,2,1,2,0,9874,0,0,2,20,6,129,3,0,0,3
55,5,1,1,0,8260,1,0,2,20,6,14,6,0,0,3
38,9,1,1,0,9428,1,0,2,20,6,9,14,0,0,3
55,4,1,2,0,12796,0,1,2,20,6,12,3,0,0,3
53,4,1,1,0,12620,1,0,2,20,6,100,4,0,0,3
56,9,1,3,0,17265,0,0,2,20,6,143,3,0,0,3
31,0,2,1,0,9035,1,0,2,20,6,9,5,0,0,3
31,7,1,1,0,8375,1,0,2,20,6,228,5,0,0,3
39,3,1,3,0,17735,0,0,2,20,6,86,2,0,0,3
45,4,1,2,0,8674,0,0,2,20,6,693,3,0,0,3
35,7,1,1,0,10691,0,0,2,20,6,8,10,0,0,3
36,1,1,1,0,9151,1,1,2,20,6,258,2,0,0,3
39,0,2,1,0,14531,0,0,2,20,6,16,6,0,0,3
52,7,0,1,0,8784,1,0,2,20,6,27,3,0,0,3
39,2,1,2,0,8022,0,0,2,20,6,12,14,0,0,3
39,0,1,3,0,8397,0,0,2,20,6,17,5,0,0,3
50,2,1,0,1,8556,1,0,2,20,6,11,15,0,0,3
38,1,1,1,0,10704,0,0,2,20,6,22,12,0,0,3
60,4,1,2,0,8670,0,0,2,20,6,155,2,0,0,3
59,1,1,0,0,10833,0,0,2,20,6,81,3,0,0,3
39,9,1,1,0,10784,1,1,2,20,6,116,3,0,0,3
36,0,2,1,0,8468,1,0,2,20,6,136,3,0,0,3
57,11,2,1,0,8335,0,0,2,20,6,8,7,0,0,3
40,0,2,1,0,8161,0,1,2,20,6,14,3,0,0,3
39,7,0,1,0,9081,1,0,2,20,6,10,4,0,0,3
41,2,0,1,0,9607,1,1,2,20,6,10,8,0,0,3
27,1,2,0,0,8572,1,0,2,20,6,157,3,0,0,3
46,9,0,2,0,15337,0,0,2,20,6,11,5,0,0,3
55,0,0,1,0,8185,0,0,2,20,6,84,4,0,0,3
36,4,0,2,0,8582,0,0,2,20,6,10,4,0,0,3
43,0,1,1,0,7140,1,0,2,20,6,199,4,0,0,3
54,9,2,2,0,11252,0,0,2,20,6,17,3,0,0,3
43,0,1,1,0,8019,0,0,2,20,6,804,12,0,0,3
60,4,1,2,0,11914,0,1,2,20,6,28,8,0,0,3
58,7,1,1,0,8019,0,0,2,20,6,241,3,0,0,3
51,4,1,2,0,9088,0,0,2,20,6,27,7,0,0,3
57,1,1,0,0,16422,0,0,2,20,6,11,11,0,0,3
42,0,2,1,0,9620,0,0,2,20,6,23,2,0,0,3
51,5,2,0,0,8623,0,0,2,20,6,43,2,0,0,3
55,3,0,3,0,9295,0,0,2,20,6,8,12,0,0,3
34,1,1,0,0,8474,1,0,2,20,6,372,3,0,0,3
36,9,2,1,0,8148,1,0,2,20,6,200,7,0,0,3
56,1,1,1,0,8296,0,0,2,20,6,9,13,0,0,3
29,4,2,2,0,9441,1,1,2,20,6,29,27,0,0,3
32,4,2,2,0,9823,1,0,2,20,6,73,3,0,0,3
32,1,1,0,0,8228,1,1,2,20,6,8,31,0,0,3
39,1,1,1,0,8300,0,0,2,20,6,78,7,0,0,3
53,5,0,1,0,8816,0,0,2,20,6,14,6,0,0,3
35,7,1,1,0,8341,1,1,2,20,6,590,4,0,0,3
49,9,1,2,0,14157,0,0,2,20,6,100,3,0,0,3
36,6,1,2,0,8701,1,0,2,20,6,13,10,0,0,3
49,1,1,0,0,12153,0,0,2,20,6,40,2,0,0,3
47,1,1,0,0,8662,1,0,2,20,6,18,6,0,0,3
45,0,1,3,0,9596,0,0,2,20,6,16,4,0,0,3
30,9,2,1,0,8176,1,0,2,20,6,74,3,0,0,3
43,4,1,2,0,8464,0,1,2,20,6,196,4,0,0,3
24,4,1,1,0,8886,1,0,2,20,6,546,10,0,0,3
49,9,0,1,0,9688,1,0,2,20,6,34,3,0,0,3
41,9,2,1,0,9166,1,0,2,20,6,17,10,0,0,3
44,9,1,1,0,13616,0,0,2,20,6,27,3,0,0,3
54,5,0,0,0,8041,0,0,2,20,6,23,4,0,0,3
41,2,1,2,0,8325,1,0,2,20,6,102,3,0,0,3
53,3,1,0,0,11185,0,0,2,20,6,14,12,0,0,3
30,0,1,1,0,6970,1,0,2,20,6,160,2,0,0,3
40,5,2,1,0,9419,0,0,2,20,6,20,7,0,0,3
58,4,1,2,0,8019,0,0,2,20,6,22,4,0,0,3
40,1,1,0,0,8023,0,0,2,20,6,287,9,0,0,3
39,1,1,1,0,7017,1,0,2,20,6,9,5,0,0,3
37,0,1,1,0,8019,1,0,2,20,6,26,6,0,0,3
53,6,0,1,0,9306,0,0,2,20,6,12,3,0,0,3
57,5,1,1,0,9813,0,1,2,20,6,13,3,0,0,3
60,0,1,1,0,10077,0,0,2,20,6,48,10,0,0,3
35,4,1,2,0,9275,1,0,2,20,6,26,29,0,0,3
44,1,1,0,0,7707,1,0,2,20,6,22,3,0,0,3
58,5,1,2,0,8343,0,0,2,20,6,13,4,0,0,3
47,1,1,1,0,8499,0,0,2,20,6,9,6,0,0,3
42,1,1,0,0,8851,0,0,2,20,6,13,14,0,0,3
58,4,1,2,0,9716,0,0,2,20,6,55,2,0,0,3
44,0,1,1,0,8029,0,0,2,20,6,52,2,0,0,3
49,7,1,1,0,7913,0,1,2,20,6,10,13,0,0,3
38,1,1,1,0,8024,0,1,2,20,6,14,8,0,0,3
44,8,2,3,0,13097,0,0,2,20,6,17,5,0,0,3
39,0,0,1,0,9041,1,0,2,20,6,20,3,0,0,3
36,1,1,3,0,8025,0,0,2,20,6,41,7,0,0,3
54,2,1,3,0,9040,0,0,2,20,6,13,7,0,0,3
59,11,1,3,0,10462,0,0,2,20,6,8,8,0,0,3
54,1,1,1,0,8172,0,0,2,20,6,7,12,0,0,3
53,5,0,0,0,9145,0,0,2,20,6,92,3,0,0,3
47,4,1,2,0,9124,0,0,2,20,6,180,6,0,0,3
53,0,1,1,0,11784,0,0,2,20,6,1094,3,0,0,3
41,9,1,1,0,8019,0,0,2,20,6,267,2,0,0,3
39,9,1,1,0,8395,0,0,2,20,6,160,3,0,0,3
42,9,1,1,0,10999,0,0,2,20,6,101,3,0,0,3
50,4,1,2,0,8555,0,0,2,20,6,75,3,0,0,3
45,9,1,1,0,8019,1,1,2,20,6,8,5,0,0,3
28,4,2,1,0,8330,1,0,2,20,6,23,13,0,0,3
51,0,2,1,0,10704,0,0,2,20,6,78,2,0,0,3
23,7,1,1,0,8000,1,0,2,20,6,13,10,0,0,3
54,4,0,3,0,8920,0,0,2,20,6,7,3,0,0,3
45,11,1,1,0,19304,0,0,2,20,6,13,5,0,0,3
26,8,2,1,0,8734,1,0,2,20,6,31,10,0,0,3
38,9,2,1,0,8474,1,0,2,20,6,36,5,0,0,3
54,9,1,1,0,8846,0,1,2,20,6,294,2,0,0,3
36,3,1,0,0,8641,0,0,2,20,6,55,5,0,0,3
52,1,1,1,0,9879,0,0,2,20,6,496,3,0,0,3
44,4,1,2,0,8805,1,0,2,20,6,15,7,0,0,3
40,7,1,1,0,8424,0,0,2,20,6,87,3,0,0,3
35,4,2,2,0,9015,0,0,2,20,6,17,2,0,0,3
43,4,2,1,0,10987,0,0,2,20,6,30,4,0,0,3
52,6,1,0,0,9769,0,1,2,20,6,39,5,0,0,3
48,4,0,2,0,9420,1,0,2,20,6,72,3,0,0,3
50,5,0,1,0,12880,0,0,2,20,6,61,3,0,0,3
49,11,1,2,0,8344,0,0,2,20,6,63,15,0,0,3
32,1,1,1,0,10545,1,0,2,20,6,25,8,0,0,3
37,2,1,2,1,7563,1,1,2,20,6,42,7,0,0,3
45,6,1,1,0,8864,0,0,2,20,6,76,4,0,0,3
38,7,2,1,0,9334,0,0,2,20,6,23,12,0,0,3
46,1,1,1,0,8156,0,0,2,20,6,252,3,0,0,3
60,1,1,0,0,8722,0,0,2,20,6,24,7,0,0,3
54,1,1,0,0,9052,0,0,2,20,6,152,3,0,0,3
56,1,1,1,0,11148,0,0,2,20,6,33,6,0,0,3
45,0,1,1,0,22921,1,0,2,20,6,31,6,0,0,3
38,0,1,1,0,11209,1,0,2,20,6,20,2,0,0,3
45,7,2,1,0,9534,0,0,2,20,6,14,4,0,0,3
53,4,1,2,0,8023,0,0,2,20,6,19,6,0,0,3
38,1,1,0,0,9698,1,0,2,20,6,21,18,0,0,3
44,0,1,1,0,8980,0,0,2,20,6,314,2,0,0,3
53,1,1,3,0,8130,0,0,2,20,6,39,3,0,0,3
58,1,1,3,0,8722,0,0,2,20,6,37,3,0,0,3
42,4,1,2,0,8019,1,0,2,20,6,34,3,0,0,3
50,1,1,1,0,8297,0,0,2,20,6,250,3,0,0,3
36,4,1,2,0,8549,0,0,2,20,6,221,3,0,0,3
42,7,1,1,0,8567,0,0,2,20,6,216,2,0,0,3
50,9,1,0,0,8589,0,0,2,20,6,21,3,0,0,3
41,1,2,3,0,12703,0,0,2,20,6,30,6,0,0,3
51,4,1,0,0,14317,1,0,2,20,6,14,3,0,0,3
53,4,2,2,0,8019,0,0,2,20,6,94,7,0,0,3
45,7,1,1,0,8023,1,0,2,20,6,709,9,0,0,3
50,7,1,1,0,8920,1,0,2,20,6,8,6,0,0,3
44,9,0,3,0,9842,0,0,2,20,6,43,2,0,0,3
40,4,1,2,0,18805,0,0,2,20,6,111,3,0,0,3
39,0,0,1,0,8051,0,1,2,20,6,8,10,0,0,3
46,1,1,3,0,8102,0,0,2,20,6,38,5,0,0,3
42,1,1,0,0,8019,0,0,2,20,6,19,2,0,0,3
35,4,1,2,0,11102,0,0,2,20,6,274,9,0,0,3
40,1,1,1,0,9028,1,1,2,20,6,1036,5,0,0,3
52,9,1,1,0,8964,0,0,2,20,6,16,8,0,0,3
56,11,1,3,0,8380,0,0,2,20,6,247,7,0,0,3
37,7,0,0,1,7544,0,0,2,20,6,27,5,0,0,3
58,6,1,0,0,8747,0,0,2,20,6,112,4,0,0,3
44,4,1,1,0,21073,1,0,2,20,6,23,7,0,0,3
33,0,1,1,0,7908,1,1,2,20,6,12,3,0,0,3
46,4,1,2,0,9508,1,0,2,20,6,375,5,0,0,3
39,4,1,2,0,8019,0,0,2,20,6,10,4,0,0,3
58,1,1,0,0,9250,0,0,2,20,6,21,3,0,0,3
29,0,2,2,0,8526,1,0,2,20,6,20,33,0,0,3
53,4,1,0,0,12105,0,0,2,20,6,14,3,0,0,3
43,4,1,2,0,9470,1,0,2,20,6,11,12,0,0,3
42,9,0,2,0,8040,1,0,2,20,6,9,7,0,0,3
38,7,0,3,0,14379,0,0,2,20,6,1409,2,0,0,3
56,10,1,1,0,8752,1,0,2,20,6,21,3,0,0,3
41,4,1,2,0,10050,1,0,2,20,6,7,3,0,0,3
35,1,1,0,0,8902,1,1,2,20,6,18,5,0,0,3
42,1,1,1,0,8544,1,0,2,20,6,10,6,0,0,3
56,1,1,1,0,10580,0,0,2,20,6,13,6,0,0,3
47,9,1,1,0,10413,0,1,2,20,6,61,2,0,0,3
37,7,2,0,0,11734,1,0,2,20,6,6,17,0,0,3
59,3,2,3,0,12658,0,0,2,20,6,24,5,0,0,3
46,1,1,1,0,10963,0,0,2,20,6,20,5,0,0,3
47,9,1,2,0,10174,0,0,2,20,6,178,3,0,0,3
34,1,1,1,0,10945,1,0,2,20,6,90,25,0,0,3
35,1,2,0,0,9791,0,0,2,20,6,19,7,0,0,3
45,0,1,3,0,9802,0,0,2,20,6,11,11,0,0,3
41,1,2,3,0,8406,0,0,2,20,6,114,10,0,0,3
49,4,1,2,0,7829,0,0,2,20,6,11,7,0,0,3
58,9,0,1,0,10289,0,0,2,20,6,24,4,0,0,3
39,9,1,2,0,8141,0,0,2,20,6,44,5,0,0,3
35,1,0,1,1,8007,0,1,2,20,6,714,4,0,0,3
37,9,2,2,0,9628,0,1,2,20,6,10,19,0,0,3
43,4,1,0,0,8117,0,0,2,20,6,185,4,0,0,3
40,1,2,0,0,8020,0,0,2,20,6,18,11,0,0,3
40,8,1,1,0,8279,0,0,2,20,6,197,6,0,0,3
50,4,1,2,0,8019,0,0,2,20,6,26,4,0,0,3
40,1,1,1,0,8114,0,1,2,20,6,61,4,0,0,3
35,4,1,2,0,10335,0,0,2,20,6,8,3,0,0,3
45,1,1,0,0,7859,1,0,2,20,6,15,26,0,0,3
42,9,1,1,0,8757,0,0,2,20,6,20,3,0,0,3
44,11,2,3,0,9258,0,0,2,20,6,39,4,0,0,3
41,8,1,1,0,9328,0,0,2,20,6,28,4,0,0,3
33,1,2,1,0,8064,0,0,2,20,6,13,12,0,0,3
30,0,1,1,0,8023,0,0,2,20,6,7,2,0,0,3
26,9,2,1,0,9294,1,0,2,20,6,18,9,0,0,3
45,4,2,2,0,9288,0,0,2,20,6,55,7,0,0,3
38,7,1,1,0,8522,0,0,2,20,6,13,4,0,0,3
58,0,2,1,0,8266,0,1,2,20,6,66,6,0,0,3
37,7,0,1,0,8542,0,0,2,20,6,35,7,0,0,3
25,1,2,1,0,8113,1,1,2,20,6,22,16,0,0,3
47,10,0,2,0,8799,0,0,2,20,6,447,2,0,0,3
52,1,1,1,0,10295,0,0,2,20,6,83,3,0,0,3
36,0,1,2,0,8444,0,0,2,20,6,11,4,0,0,3
52,9,0,1,0,10835,0,0,2,20,6,492,3,0,0,3
