age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
42,5,11,9,2,4,0,4,1,0,0,15,38
18,-1,1,7,4,-1,4,2,0,0,0,50,38
34,3,11,9,4,5,1,4,1,0,0,40,38
57,-1,0,6,2,-1,5,4,0,0,0,40,38
27,1,9,13,4,9,1,4,0,0,0,45,38
46,-1,9,13,0,-1,1,4,0,0,0,8,38
64,-1,1,7,6,-1,1,4,0,3674,0,35,38
24,3,9,13,4,9,3,4,1,0,0,20,38
23,3,9,13,4,5,3,4,1,0,0,30,38
33,3,15,10,2,9,0,4,1,0,0,40,38
58,4,8,11,0,11,1,4,1,2202,0,56,38
25,3,6,5,2,5,0,4,1,0,0,40,38
44,3,12,14,4,9,1,4,0,0,0,55,38
53,0,11,9,2,9,0,4,1,0,0,40,38
38,1,11,9,2,0,5,4,0,0,0,35,38
36,3,9,13,4,9,1,4,0,0,0,45,38
25,6,11,9,4,3,1,4,1,0,0,40,38
54,0,9,13,0,3,4,4,0,0,0,40,38
31,3,2,8,5,13,4,2,1,0,0,40,38
18,6,11,9,4,0,3,4,1,0,0,40,38
40,3,11,9,0,7,1,2,1,0,0,40,38
26,3,15,10,2,11,5,2,0,0,0,40,38
68,-1,10,16,2,-1,0,4,1,20051,0,50,38
33,3,9,13,4,9,1,4,1,2202,0,50,38
22,3,7,12,4,3,1,4,1,0,0,55,38
50,6,15,10,2,2,0,4,1,0,0,40,38
24,-1,9,13,4,-1,3,4,1,0,0,30,38
44,3,11,9,0,0,1,4,0,0,0,40,38
37,3,11,9,4,7,4,2,1,0,0,40,38
34,5,9,13,2,2,0,4,1,0,0,40,38
45,0,15,10,6,12,1,4,0,0,0,45,38
77,-1,12,14,2,-1,0,4,1,0,0,8,38
25,3,0,6,2,7,3,4,0,0,0,35,38
20,3,15,10,5,11,4,2,0,0,0,40,38
46,0,11,9,4,0,1,0,1,0,0,40,38
26,3,7,12,4,12,3,4,1,0,0,40,38
45,3,3,2,2,7,5,4,0,0,0,25,7
70,-1,11,9,6,-1,4,4,0,0,0,4,38
57,3,11,9,2,13,0,4,1,0,0,40,38
28,3,8,11,4,11,1,4,1,0,0,40,38
35,-1,7,12,2,-1,5,4,0,0,0,16,38
36,3,15,10,2,11,0,4,1,7688,0,45,38
32,3,11,9,4,5,1,4,0,0,0,40,38
29,3,9,13,4,11,1,4,1,0,0,50,38
36,3,9,13,0,9,4,4,1,0,0,45,38
19,3,11,9,4,5,3,4,1,0,0,30,38
27,3,9,13,4,12,4,1,0,0,0,20,29
48,3,12,14,2,13,0,4,1,0,0,55,38
49,5,9,13,2,2,0,4,1,0,0,50,38
55,3,12,14,2,12,0,4,1,0,1977,20,38
61,3,11,9,0,4,1,4,0,0,0,82,38
42,1,15,10,2,3,0,4,1,15024,0,40,38
42,0,7,12,0,0,1,4,0,0,0,40,38
30,1,8,11,2,10,0,4,1,0,0,40,38
32,5,11,9,2,6,0,4,1,0,0,40,38
37,3,15,10,2,13,0,4,1,0,0,40,38
35,3,15,10,2,2,0,4,1,0,0,45,38
30,3,8,11,3,0,1,4,0,0,0,40,38
30,3,14,15,2,9,0,1,1,0,0,20,18
55,3,15,10,2,3,0,4,1,0,0,70,38
36,3,15,10,2,13,0,4,1,0,0,40,38
33,3,11,9,4,7,3,4,1,0,0,48,38
56,1,9,13,2,9,0,4,1,0,0,40,38
26,3,8,11,2,2,0,4,1,0,2002,40,38
37,3,11,9,2,6,0,4,1,0,0,40,38
28,3,11,9,4,11,3,4,1,0,0,60,38
38,3,11,9,2,13,0,4,1,0,0,50,38
76,-1,11,9,2,-1,0,4,1,0,0,20,38
35,-1,15,10,4,-1,4,2,0,0,0,40,38
48,3,15,10,6,0,4,4,0,0,0,43,38
35,3,7,12,2,2,0,4,1,0,0,40,38
39,1,9,13,2,2,0,4,1,0,0,40,38
64,3,11,9,2,7,0,4,1,0,0,40,38
22,3,11,9,4,0,4,2,0,0,0,40,38
45,1,9,13,2,11,0,4,1,0,0,40,38
27,3,4,3,2,13,0,4,1,0,0,40,25
43,6,11,9,0,0,4,4,0,0,0,50,38
23,3,15,10,4,7,3,4,0,0,0,37,38
25,3,0,6,4,5,3,2,1,0,1602,40,38
39,3,12,14,2,9,0,4,1,0,0,50,38
63,3,11,9,2,11,5,4,0,0,0,35,38
37,3,14,15,2,9,0,4,1,0,0,40,38
26,0,11,9,2,0,0,3,1,0,0,40,38
33,3,9,13,4,9,1,4,1,0,0,40,1
45,4,9,13,2,3,5,1,0,0,0,70,-1
28,3,15,10,4,0,1,4,0,0,0,40,38
20,3,15,10,4,7,3,4,0,0,0,20,38
34,3,11,9,2,0,5,4,0,0,0,20,38
34,3,15,10,2,13,0,4,1,0,0,40,38
41,3,11,9,2,3,0,4,1,0,0,40,38
38,3,15,10,2,11,0,4,1,0,0,50,38
36,3,9,13,2,3,0,4,1,7688,0,40,38
38,3,15,10,2,7,0,1,1,0,0,40,29
46,4,9,13,2,11,0,4,1,99999,0,72,38
43,5,9,13,2,11,5,1,0,0,0,60,34
49,3,15,10,6,11,4,4,0,0,0,30,38
26,1,9,13,4,9,3,4,0,0,0,35,38
28,3,11,9,0,0,1,4,0,0,0,35,38
54,4,11,9,2,2,0,4,1,0,0,40,38
53,3,11,9,4,2,1,3,0,0,0,40,-1
24,3,15,10,4,5,3,4,1,0,0,50,38
23,3,15,10,4,3,3,4,1,0,0,30,38
55,1,11,9,0,0,1,4,0,0,0,40,38
58,5,6,5,5,2,1,4,1,0,0,40,38
26,3,11,9,4,12,2,2,1,0,0,40,-1
19,3,0,6,4,7,2,2,0,0,0,20,38
28,-1,15,10,4,-1,4,4,0,0,0,40,38
45,3,15,10,4,11,1,4,1,0,0,52,38
30,3,15,10,2,2,0,4,1,0,0,45,38
76,3,11,9,6,7,4,4,0,0,0,33,38
47,3,11,9,5,0,4,4,0,0,0,40,38
34,3,15,10,0,13,1,4,1,2174,0,40,38
40,3,15,10,2,0,5,4,0,0,0,35,38
24,3,11,9,5,7,4,4,0,0,0,25,38
30,3,9,13,2,9,5,4,0,7688,0,50,38
67,3,15,10,2,13,0,4,1,10605,0,10,38
24,3,11,9,2,6,5,4,0,0,0,40,38
43,1,15,10,0,0,4,4,0,0,0,40,38
29,3,2,8,4,2,4,4,1,0,0,40,38
40,3,11,9,2,6,0,4,1,0,0,40,38
61,0,15,10,2,9,0,4,1,0,0,40,38
45,1,10,16,2,3,0,4,1,7688,0,45,38
21,6,15,10,4,12,1,4,0,0,0,50,38
58,3,11,9,2,3,0,4,1,7688,0,40,38
52,3,15,10,2,12,0,4,1,0,0,40,38
34,3,11,9,4,0,3,4,1,0,0,40,38
20,3,15,10,4,9,2,2,0,594,0,20,38
25,-1,15,10,4,-1,1,4,1,0,0,40,38
46,3,11,9,2,6,0,4,1,0,0,40,38
54,3,15,10,0,3,1,4,0,0,0,40,38
43,6,12,14,2,9,0,4,1,0,0,40,38
25,3,6,5,2,6,0,4,1,0,0,40,25
21,3,7,12,4,0,1,4,0,0,0,25,38
65,3,15,10,0,9,1,4,1,11678,0,50,38
37,3,11,9,0,7,1,4,1,0,0,40,38
29,3,11,9,0,7,1,4,1,10520,0,40,38
44,3,9,13,2,3,0,4,1,0,0,40,38
37,0,15,10,2,0,0,4,1,7688,0,40,38
38,3,15,10,2,7,5,2,0,0,0,40,38
35,3,15,10,2,11,0,4,1,5013,0,70,38
32,3,11,9,2,0,0,4,1,0,0,40,38
44,5,15,10,5,11,4,4,1,0,0,60,38
39,-1,9,13,2,-1,5,4,0,0,0,30,38
23,3,15,10,4,7,2,4,0,0,0,25,38
25,4,9,13,4,11,1,4,1,0,0,45,38
23,3,15,10,4,11,3,4,0,0,0,28,38
47,3,15,10,2,2,0,4,1,0,0,40,38
47,3,1,7,0,2,1,4,0,0,0,45,38
25,3,11,9,4,5,1,4,1,0,0,40,38
35,3,15,10,2,2,0,4,1,0,0,45,38
68,-1,5,4,2,-1,0,0,1,0,0,40,38
50,3,8,11,2,12,0,4,1,3103,0,40,38
47,3,11,9,0,6,4,4,0,0,0,40,38
35,3,10,16,2,3,0,4,1,0,0,45,38
24,3,11,9,4,0,1,4,1,0,0,40,38
21,3,11,9,4,6,3,4,1,2176,0,40,38
35,3,9,13,0,9,1,4,0,0,0,40,38
30,3,9,13,2,7,5,1,0,0,0,40,29
17,3,1,7,4,7,3,2,1,0,0,20,38
49,-1,11,9,5,-1,4,4,0,0,0,40,3
27,3,4,3,4,7,1,4,1,0,0,60,7
22,3,11,9,4,11,3,2,0,0,0,15,38
22,6,15,10,4,0,3,4,0,0,0,40,38
50,3,11,9,2,2,0,4,1,0,0,2,38
51,5,8,11,2,12,0,4,1,0,0,38,38
27,3,9,13,2,12,0,4,1,0,0,30,38
27,3,9,13,4,9,1,4,0,0,0,20,38
23,2,5,4,0,-1,1,4,1,0,0,35,38
20,6,11,9,4,7,1,4,0,0,0,40,38
42,3,11,9,2,3,0,4,1,0,0,48,38
32,3,11,9,2,2,0,4,1,99999,0,40,38
45,3,9,13,2,3,0,4,1,0,0,38,38
35,3,5,4,6,7,4,4,0,0,0,80,38
22,3,11,9,2,2,3,4,1,0,0,40,38
34,3,15,10,4,0,4,4,0,0,0,38,38
28,3,9,13,4,0,1,4,0,0,0,40,38
38,3,9,13,0,8,4,4,0,0,0,24,38
48,1,15,10,2,10,0,4,1,0,0,42,38
22,-1,15,10,4,-1,1,4,1,0,0,40,38
34,3,12,14,2,2,0,4,1,0,0,40,25
25,3,11,9,2,0,5,4,0,0,0,50,38
23,1,11,9,4,9,1,4,0,0,0,40,38
38,3,15,10,2,11,0,4,1,0,0,60,38
43,3,11,9,4,7,4,2,0,0,0,40,38
49,1,11,9,2,6,0,2,1,0,0,40,38
23,3,15,10,0,0,1,4,1,0,0,40,38
57,3,11,9,0,0,1,4,0,0,0,40,38
24,3,9,13,4,12,3,4,1,0,0,40,38
44,4,15,10,2,2,0,4,1,0,0,58,38
34,3,7,12,0,2,1,4,1,0,0,50,38
29,1,15,10,2,9,0,4,1,0,0,40,38
29,3,1,7,4,7,4,2,0,0,0,40,38
35,3,11,9,2,13,0,4,1,0,0,50,38
48,3,11,9,2,2,0,4,1,0,0,40,38
38,3,11,9,4,2,1,4,1,0,0,36,38
42,1,11,9,0,10,4,4,0,0,0,50,38
53,3,15,10,6,3,4,4,0,0,0,40,38
29,3,14,15,4,9,1,4,0,0,0,55,38
59,3,9,13,2,11,0,4,1,0,0,72,38
31,3,11,9,4,2,4,4,1,0,0,40,38
34,3,11,9,2,2,0,4,1,0,0,40,38
51,3,9,13,0,3,1,4,1,0,2559,50,38
25,3,11,9,4,6,3,4,1,4416,0,40,38
28,-1,11,9,0,-1,3,4,0,0,0,10,38
30,3,11,9,2,2,0,4,1,0,1848,40,38
46,3,11,9,0,5,1,4,0,0,0,48,38
45,3,11,9,4,7,4,2,0,0,0,40,38
23,3,15,10,4,3,2,2,0,0,0,40,38
33,3,7,12,0,6,1,4,0,0,0,42,38
44,3,9,13,2,12,5,4,0,0,0,20,38
25,3,11,9,4,7,3,4,1,0,0,40,7
48,6,15,10,0,7,3,4,1,0,0,40,38
23,3,11,9,4,11,1,4,0,0,0,40,38
33,5,8,11,2,9,5,4,0,3103,0,50,38
20,3,15,10,2,11,2,4,0,0,0,30,38
23,3,9,13,4,9,1,4,0,0,0,40,38
71,3,11,9,6,0,1,4,0,0,0,40,38
22,6,9,13,4,9,1,4,0,0,0,40,38
36,3,9,13,2,9,0,4,1,15024,0,50,38
27,3,1,7,4,2,2,4,1,0,0,60,38
40,3,11,9,4,7,1,4,0,0,0,35,38
30,3,15,10,0,6,4,4,1,0,0,50,38
30,6,8,11,2,10,0,4,1,0,0,40,38
30,3,15,10,2,6,0,4,1,0,0,40,38
35,3,9,13,2,9,0,4,1,5013,0,40,38
39,3,11,9,4,0,4,2,0,0,0,40,38
39,0,11,9,2,0,0,4,1,0,0,50,38
74,3,4,3,2,13,0,2,1,0,0,40,38
32,4,15,10,2,3,0,4,1,15024,0,50,38
25,3,11,9,2,13,0,2,1,0,0,40,38
64,3,15,10,0,3,4,4,0,0,0,40,38
47,5,11,9,2,6,0,4,1,7298,0,40,38
37,3,9,13,2,3,5,4,0,0,0,37,38
47,3,11,9,2,2,0,4,1,0,0,40,38
33,3,11,9,2,6,0,4,1,0,0,40,38
40,3,8,11,0,9,4,4,0,0,0,40,38
22,3,11,9,4,7,1,2,1,0,0,80,38
56,3,11,9,2,6,0,4,1,0,0,40,38
37,3,11,9,4,0,3,4,0,0,0,55,38
30,4,15,10,2,3,0,4,1,0,0,70,38
20,3,2,8,4,9,1,4,0,0,0,35,21
53,6,12,14,2,3,0,4,1,15024,0,38,38
43,3,9,13,2,2,0,4,1,0,0,48,38
23,3,11,9,2,13,0,4,1,0,0,40,38
43,5,11,9,2,2,0,4,1,0,0,30,38
30,3,11,9,4,5,3,4,1,0,0,40,38
20,3,15,10,4,0,3,4,0,0,0,46,38
22,3,8,11,4,2,3,4,1,0,0,40,38
38,3,9,13,4,3,1,4,1,0,0,50,38
54,5,15,10,2,11,0,4,1,0,0,40,38
23,3,11,9,4,2,1,4,1,0,0,40,38
46,3,11,9,2,13,0,2,1,0,0,40,38
59,3,0,6,2,6,0,4,1,0,0,40,38
28,-1,0,6,0,-1,1,4,1,0,0,50,38
18,-1,2,8,4,-1,1,4,1,0,0,25,38
41,1,8,11,4,7,1,4,1,0,0,40,38
42,3,8,11,2,13,0,4,1,0,0,48,38
58,3,15,10,2,3,0,4,1,0,0,40,38
24,3,11,9,2,11,0,4,1,0,0,50,38
39,3,9,13,2,0,0,4,1,0,0,45,38
28,3,9,13,4,12,1,4,0,0,1980,35,38
25,3,12,14,4,11,1,4,1,0,0,55,38
29,3,15,10,0,11,4,4,0,0,0,54,38
53,3,4,3,2,2,0,4,1,0,0,40,38
63,1,11,9,2,10,0,4,1,0,0,40,38
26,6,8,11,0,3,1,4,0,0,0,38,38
21,3,11,9,4,5,1,4,1,3674,0,50,38
45,3,15,10,2,2,0,4,1,0,0,40,38
29,3,8,11,4,0,3,4,0,0,0,40,38
72,1,10,16,2,3,0,4,1,0,1258,40,38
51,3,0,6,3,2,2,4,1,0,0,40,38
21,3,6,5,3,5,3,4,1,0,0,40,38
38,3,15,10,0,11,4,2,0,0,0,40,38
38,3,9,13,2,9,5,4,0,0,0,40,38
46,3,12,14,2,9,0,4,1,0,0,41,38
31,5,9,13,0,3,4,4,1,0,0,60,38
68,1,0,6,5,7,1,2,0,0,0,90,38
43,-1,11,9,2,-1,0,4,1,0,0,40,38
21,3,11,9,4,11,3,4,1,0,0,40,38
44,3,9,13,2,9,0,4,1,0,0,3,38
56,0,10,16,2,9,0,4,1,0,0,40,38
20,-1,11,9,4,-1,3,4,1,0,0,12,38
36,3,11,9,2,2,0,4,1,5178,0,40,38
21,3,11,9,4,0,1,4,0,0,0,25,38
21,3,15,10,4,10,1,2,0,99999,0,40,38
52,1,15,10,2,2,0,4,1,0,0,40,38
56,4,10,16,2,9,0,4,1,99999,0,70,38
52,3,9,13,6,7,1,4,0,0,2824,20,38
51,5,9,13,2,3,0,4,1,0,0,25,38
29,3,11,9,0,6,4,4,1,0,0,40,38
36,3,15,10,4,2,1,2,1,0,0,55,38
29,3,11,9,2,4,0,4,1,0,0,55,38
21,3,11,9,4,11,3,4,0,0,0,30,38
58,3,3,2,2,4,0,4,1,0,0,40,38
37,3,11,9,4,6,1,4,1,0,0,40,38
50,3,15,10,0,2,1,2,0,0,0,45,38
30,3,11,9,4,5,1,4,1,0,0,50,10
29,3,11,9,4,4,3,2,1,0,0,30,38
48,5,11,9,2,2,0,4,1,0,0,40,38
50,5,5,4,2,4,0,4,1,0,0,40,38
39,3,7,12,2,0,5,4,0,0,0,25,38
35,0,14,15,2,9,0,4,1,0,0,55,38
54,3,11,9,2,12,0,4,1,7688,0,25,38
24,3,11,9,2,7,5,4,0,0,0,25,38
20,3,11,9,4,5,2,4,1,0,0,45,38
30,5,15,10,2,11,0,0,1,0,0,55,38
19,5,11,9,4,0,3,1,0,0,0,30,38
26,3,11,9,4,11,1,2,1,0,0,40,38
38,3,11,9,2,11,0,4,1,0,1977,99,38
25,3,15,10,4,7,1,4,0,0,0,40,38
33,3,15,10,0,2,4,4,1,0,0,50,38
60,1,9,13,2,9,0,4,1,7298,0,40,38
30,3,15,10,4,5,1,4,1,0,0,40,38
30,3,9,13,4,9,1,4,1,0,0,40,38
19,3,5,4,4,7,1,4,0,0,0,40,38
23,3,11,9,4,2,3,4,1,0,0,40,38
27,3,15,10,2,9,0,4,1,0,0,40,38
20,-1,15,10,4,-1,1,4,1,0,0,40,38
39,6,7,12,2,10,0,4,1,0,0,52,38
33,3,5,4,2,4,0,4,1,0,0,45,25
65,3,11,9,2,4,0,4,1,0,0,24,38
34,3,9,13,2,3,0,4,1,0,0,50,38
20,3,11,9,4,11,3,4,0,0,0,25,25
23,-1,15,10,4,-1,1,4,1,0,0,40,38
25,3,0,6,4,2,3,4,1,0,0,40,38
28,3,9,13,4,3,1,4,0,0,1564,50,38
31,3,1,7,4,5,3,4,1,0,0,25,38
28,6,9,13,4,9,3,4,1,6849,0,40,38
37,3,11,9,0,7,1,4,0,0,0,40,38
52,3,15,10,2,3,0,4,1,0,1977,50,38
66,0,8,11,6,7,4,2,0,3273,0,40,38
31,3,11,9,4,7,1,4,1,0,0,40,38
37,3,9,13,2,3,0,4,1,0,0,50,38
45,0,9,13,2,0,0,4,1,5013,0,45,38
45,3,7,12,0,3,4,4,1,0,0,40,38
44,3,11,9,2,11,0,4,1,0,0,60,38
32,1,9,13,0,9,1,4,1,0,0,40,38
35,3,11,9,2,6,0,4,1,0,0,60,38
53,3,1,7,0,13,1,4,1,0,0,40,1
54,3,15,10,2,2,0,4,1,3103,0,40,10
43,3,8,11,2,2,0,4,1,0,0,40,38
30,3,15,10,4,2,4,4,1,0,0,40,38
49,3,15,10,0,3,1,4,1,3325,0,50,38
52,3,10,16,2,3,0,4,1,0,0,57,38
20,3,15,10,4,0,3,4,0,0,0,4,38
60,0,11,9,2,12,0,4,1,0,1977,40,38
45,3,7,12,0,6,3,4,1,0,0,40,38
48,3,9,13,2,3,0,4,1,7298,0,60,38
28,3,9,13,2,11,0,4,1,0,0,60,38
61,-1,14,15,2,-1,0,4,1,0,0,40,38
48,1,15,10,2,3,0,4,1,0,0,40,38
32,3,15,10,2,12,0,4,1,0,0,45,38
27,5,11,9,4,2,1,4,1,0,0,30,38
38,3,9,13,2,7,0,4,1,0,0,35,25
33,3,4,3,3,13,4,3,1,0,0,20,7
43,3,12,14,0,3,1,4,0,0,0,50,38
36,3,11,9,5,13,2,4,1,0,0,60,25
38,3,1,7,2,13,0,4,1,0,0,40,38
24,1,11,9,4,12,1,4,0,0,0,40,38
22,3,0,6,4,2,3,4,1,0,0,40,38
30,3,9,13,4,7,1,4,1,0,0,40,38
55,-1,12,14,2,-1,0,4,1,0,0,40,38
46,5,14,15,2,3,0,4,1,15024,0,55,38
39,6,11,9,2,10,0,4,1,0,0,50,38
50,3,11,9,2,6,0,4,1,0,1485,40,38
34,3,8,11,3,0,4,4,0,0,974,40,38
47,6,9,13,2,9,0,4,1,0,0,60,38
46,3,11,9,2,11,0,4,1,0,0,40,38
23,-1,11,9,4,-1,3,4,1,0,0,60,38
43,3,15,10,0,12,3,4,0,0,1617,72,38
45,3,11,9,0,6,4,4,1,0,0,40,38
55,3,9,13,2,2,2,4,1,0,0,40,38
68,3,11,9,2,2,0,4,1,0,0,8,38
39,3,8,11,2,6,0,4,1,0,0,40,38
39,3,11,9,0,4,1,4,0,0,0,40,38
37,3,9,13,4,2,1,4,1,0,0,40,38
19,3,15,10,4,13,3,4,1,0,0,40,38
20,3,1,7,4,2,3,4,1,0,0,20,38
49,-1,8,11,3,-1,4,4,0,0,0,40,38
33,3,15,10,2,2,0,4,1,0,0,40,38
21,3,11,9,4,7,1,4,1,0,0,35,38
72,-1,9,13,2,-1,0,4,1,0,0,3,38
58,1,12,14,6,9,4,4,1,0,0,35,38
43,4,11,9,4,3,1,2,1,0,0,55,38
62,3,1,7,5,7,1,2,0,0,0,21,38
21,3,15,10,4,4,3,4,1,0,0,20,38
26,3,15,10,2,3,0,4,1,0,0,60,38
27,3,6,5,2,2,0,4,1,0,0,40,38
34,3,15,10,2,9,0,4,1,0,1902,38,38
49,1,11,9,0,7,4,4,0,0,0,40,38
28,3,11,9,4,9,2,4,0,0,0,40,38
34,5,9,13,2,9,0,2,1,0,1887,48,38
29,3,15,10,2,0,5,4,0,0,0,40,38
58,3,0,6,2,13,0,4,1,0,0,50,38
45,4,11,9,0,3,1,4,0,0,0,40,38
47,5,9,13,4,2,1,4,0,0,0,40,38
53,3,11,9,2,2,0,4,1,0,0,40,38
52,1,0,6,2,2,0,4,1,5013,0,40,38
47,3,1,7,0,7,4,4,0,0,0,15,38
36,1,9,13,2,9,0,4,1,0,1887,40,38
48,3,9,13,2,3,0,4,1,7688,0,65,38
35,3,15,10,2,3,0,4,1,0,0,40,38
49,3,9,13,2,3,0,4,1,0,1902,50,38
43,3,15,10,2,13,0,4,1,0,0,45,38
33,3,9,13,2,3,0,4,1,0,0,50,10
49,1,7,12,2,0,0,4,1,0,0,40,38
17,3,0,6,4,7,1,4,1,0,0,20,7
28,-1,15,10,0,-1,1,4,0,0,0,30,38
25,3,9,13,4,12,1,4,1,0,0,40,38
69,-1,6,5,2,-1,0,4,1,0,0,20,38
41,5,8,11,0,11,1,4,1,0,0,60,38
31,3,9,13,2,0,0,4,1,0,0,40,38
57,3,12,14,0,3,4,4,1,0,0,40,38
49,3,15,10,2,9,0,4,1,0,1848,44,38
40,3,9,13,2,9,0,4,1,0,0,40,38
55,3,8,11,2,9,0,4,1,0,1977,50,10
47,3,15,10,0,3,1,4,1,0,0,60,38
50,3,2,8,0,13,1,4,1,0,0,40,38
36,3,9,13,4,9,3,4,1,0,0,50,38
17,3,1,7,4,5,3,4,1,0,0,25,38
30,1,11,9,2,10,0,4,1,0,0,40,38
79,-1,11,9,2,-1,0,4,1,0,0,40,38
42,3,11,9,2,6,0,4,1,0,0,40,38
67,5,11,9,2,4,0,4,1,0,0,50,38
36,3,11,9,2,6,0,4,1,0,0,45,38
35,3,12,14,2,3,0,4,1,0,0,50,38
27,3,9,13,4,9,1,4,0,0,0,40,38
21,3,5,4,4,6,3,4,1,0,0,40,38
46,3,11,9,2,9,0,4,1,0,0,40,38
45,3,9,13,2,11,0,4,1,0,1902,45,38
20,3,1,7,4,12,2,4,1,0,0,40,38
17,3,1,7,4,7,3,4,1,0,0,20,38
40,3,15,10,0,7,1,2,1,4787,0,50,38
28,3,9,13,2,3,0,4,1,0,0,40,38
33,3,1,7,4,2,3,4,1,0,0,40,38
55,3,11,9,0,11,1,4,0,0,0,40,38
55,5,15,10,2,2,0,4,1,0,0,50,38
47,3,11,9,5,2,4,2,0,0,0,40,38
52,4,12,14,2,9,0,4,1,15024,0,60,38
29,3,15,10,4,11,4,4,0,0,0,40,38
36,3,4,3,4,7,1,4,1,0,0,35,38
37,3,9,13,5,7,1,4,1,0,0,70,8
41,0,11,9,4,0,1,4,0,0,1980,40,38
43,3,15,10,2,6,0,4,1,0,0,48,38
24,3,5,4,2,4,0,4,1,2105,0,50,38
39,0,9,13,4,9,1,4,0,0,0,60,38
47,5,9,13,2,3,0,4,1,0,0,50,38
42,3,11,9,0,3,4,4,0,0,0,45,38
39,3,11,9,4,2,3,4,1,0,2258,42,38
48,1,9,13,0,9,4,4,0,0,0,60,38
47,1,12,14,2,3,0,2,1,0,1977,50,38
27,3,0,6,2,5,0,4,1,0,0,40,38
29,3,11,9,2,2,0,4,1,0,0,40,6
22,3,8,11,4,7,1,4,0,0,0,30,38
37,6,11,9,5,2,1,4,1,0,0,44,38
38,3,9,13,2,3,0,4,1,0,0,60,38
32,3,13,1,2,6,5,1,0,4508,0,40,0
48,1,12,14,0,9,4,4,0,0,0,80,38
46,5,11,9,2,3,5,4,0,0,0,50,38
51,3,11,9,4,7,1,2,0,0,0,38,38
28,4,9,13,2,3,0,4,1,5013,0,55,38
35,3,11,9,2,0,0,4,1,0,0,40,38
18,3,1,7,4,2,3,4,1,0,0,30,38
45,3,11,9,5,2,4,2,0,0,0,40,38
36,5,11,9,4,13,3,4,1,0,0,40,38
73,3,15,10,6,8,4,4,0,0,0,10,38
52,3,9,13,2,3,0,4,1,0,0,40,38
17,3,0,6,4,7,3,4,0,0,0,40,38
29,0,8,11,2,2,0,4,1,0,0,40,38
31,3,11,9,2,0,5,4,0,0,0,40,-1
20,3,15,10,4,4,3,4,1,0,0,10,38
42,3,11,9,2,2,0,4,1,5178,0,40,38
37,3,15,10,5,7,2,4,0,0,0,40,38
40,3,11,9,2,13,0,4,1,0,0,40,38
32,3,7,12,2,0,0,4,1,0,0,45,38
29,3,12,14,2,9,0,4,1,0,0,55,38
20,3,15,10,4,6,3,4,0,0,0,40,38
26,3,1,7,2,0,0,4,1,0,0,40,38
25,3,9,13,4,9,1,4,1,3674,0,30,38
37,3,11,9,2,12,0,4,1,0,0,80,38
18,-1,2,8,4,-1,3,4,0,0,0,24,38
33,-1,15,10,2,-1,5,4,0,0,0,50,38
26,3,15,10,2,2,0,4,1,0,0,40,32
24,3,11,9,4,11,3,4,0,0,0,30,38
33,3,11,9,2,7,3,4,0,0,0,25,38
23,3,11,9,4,2,3,0,1,0,0,40,38
20,-1,0,6,4,-1,3,2,1,0,0,40,38
36,3,15,10,4,11,1,4,1,0,0,50,38
37,3,9,13,6,9,1,4,0,0,0,50,38
24,3,8,11,4,6,3,4,1,0,0,35,38
38,3,7,12,2,2,0,4,1,0,0,50,38
50,3,9,13,0,9,4,4,0,0,0,45,38
44,3,1,7,2,0,0,4,1,0,0,40,38
46,3,11,9,2,6,0,4,1,0,1887,40,38
57,3,15,10,4,2,1,2,0,0,0,40,38
37,3,11,9,2,2,0,4,1,0,0,70,38
44,3,11,9,0,6,1,4,1,0,0,55,38
21,3,15,10,4,7,3,4,0,0,0,30,38
31,3,11,9,2,2,0,4,1,0,0,40,38
32,3,8,11,2,9,0,4,1,7298,0,42,38
45,3,11,9,3,7,4,2,0,0,0,60,38
20,1,11,9,4,5,3,4,1,0,0,40,38
52,3,11,9,5,8,1,4,0,0,0,50,38
47,5,11,9,2,3,0,4,1,0,0,25,38
41,3,15,10,2,0,5,4,0,0,0,40,38
40,3,15,10,2,11,0,4,1,0,0,60,38
41,6,9,13,2,9,5,4,0,0,0,40,38
46,3,9,13,2,3,0,4,1,0,1902,50,38
49,3,11,9,2,6,5,4,0,0,0,40,38
65,3,15,10,0,0,4,4,0,0,0,40,-1
50,3,11,9,2,6,2,1,0,0,0,40,2
59,3,11,9,2,13,0,4,1,0,0,40,38
18,3,15,10,4,0,3,4,0,0,0,25,38
47,1,12,14,2,9,0,4,1,7688,0,45,38
47,-1,11,9,2,-1,0,4,1,5178,0,30,1
45,3,11,9,2,6,0,4,1,0,0,45,38
17,3,1,7,4,11,3,4,0,0,0,40,38
45,4,11,9,2,11,0,4,1,0,0,32,38
73,3,1,7,2,6,0,4,1,0,0,40,38
48,3,0,6,2,6,0,2,1,0,0,40,38
64,-1,11,9,2,-1,5,4,0,0,0,20,38
38,6,7,12,4,3,1,4,1,0,0,60,38
37,0,11,9,2,0,0,4,1,0,0,50,38
62,4,11,9,2,3,0,2,1,20051,0,72,38
26,3,11,9,4,0,1,2,1,0,0,40,38
46,4,12,14,2,3,5,4,0,0,0,50,38
46,3,12,14,2,12,0,4,1,0,1977,40,38
51,3,11,9,0,0,4,4,0,4787,0,24,38
54,0,15,10,0,0,1,4,0,0,0,40,38
65,3,15,10,2,3,0,4,1,0,0,40,38
