city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
99,0.884,-1,1,2,2,5,0,-1,-1,0,45
5,0.92,1,0,2,2,5,21,2,5,4,43
48,0.91,-1,0,2,0,5,7,-1,-1,5,13
64,0.624,0,0,2,0,5,14,4,5,1,30
64,0.624,1,0,-1,2,5,5,2,5,3,56
13,0.926,-1,1,0,0,5,15,3,5,0,8
13,0.926,1,0,2,2,5,8,4,5,3,26
93,0.6659999999999999,1,0,2,0,5,19,1,2,0,1
39,0.555,-1,0,2,0,5,11,1,5,0,25
99,0.884,1,0,0,0,5,21,0,5,4,218
48,0.91,0,0,2,0,5,11,4,1,0,84
30,0.897,1,0,2,2,5,16,1,5,0,98
116,0.698,1,0,2,0,5,0,0,0,0,32
94,0.802,1,0,0,0,5,18,-1,-1,0,30
48,0.91,-1,1,0,0,5,11,1,5,0,28
50,0.767,1,1,2,1,-1,17,-1,-1,5,116
48,0.91,0,1,0,0,5,13,-1,-1,5,34
13,0.926,1,0,2,1,-1,3,4,5,4,314
116,0.698,1,1,1,2,5,17,-1,5,0,24
64,0.624,-1,0,0,2,5,15,1,-1,-1,28
3,0.5579999999999999,-1,0,0,0,5,16,0,4,1,51
5,0.92,0,1,2,0,2,13,4,1,1,24
64,0.624,-1,1,2,0,5,1,-1,-1,0,34
64,0.624,1,0,2,2,5,10,-1,-1,4,13
13,0.926,1,0,2,0,5,21,1,5,4,46
5,0.92,0,0,2,-1,-1,21,-1,-1,4,56
64,0.624,-1,1,1,0,5,1,1,2,0,107
77,0.7759999999999999,0,0,2,0,5,11,0,5,0,15
24,0.527,1,0,1,0,5,17,5,5,0,20
93,0.6659999999999999,1,0,2,0,4,16,4,1,0,134
64,0.624,1,0,-1,0,5,13,-1,-1,0,198
3,0.5579999999999999,1,0,2,0,5,16,0,5,0,204
86,0.74,1,0,2,0,5,13,3,5,0,102
5,0.92,0,0,2,0,2,21,2,5,3,96
48,0.91,1,1,2,0,5,3,-1,-1,2,150
99,0.884,1,0,2,2,5,10,6,5,1,46
70,0.939,1,0,2,0,5,13,1,-1,1,64
51,0.903,1,1,2,3,5,21,2,4,4,54
116,0.698,1,0,2,0,5,3,1,2,1,16
64,0.624,-1,0,2,0,5,2,3,5,-1,41
30,0.897,1,0,1,0,5,1,3,5,0,26
1,0.895,1,0,0,1,-1,17,-1,-1,0,36
64,0.624,1,0,-1,0,5,17,-1,5,1,65
35,0.763,-1,0,2,2,5,18,7,5,0,56
5,0.92,-1,0,2,0,2,21,2,5,0,30
49,0.92,1,0,2,2,5,21,1,5,4,45
46,0.7659999999999999,1,0,2,0,5,18,1,2,0,68
78,0.8270000000000001,-1,0,1,2,-1,9,3,5,4,49
9,0.518,-1,1,0,2,5,18,-1,5,5,6
5,0.92,-1,0,2,0,3,20,1,5,0,76
99,0.884,1,0,2,0,5,1,1,5,0,21
49,0.92,1,1,2,0,5,13,-1,4,2,80
5,0.92,1,0,2,2,4,21,-1,-1,4,25
48,0.91,1,0,2,0,5,12,3,5,4,78
48,0.91,1,1,0,0,5,0,-1,-1,5,14
13,0.926,1,0,2,1,-1,21,-1,-1,0,152
5,0.92,1,0,2,0,5,15,3,5,1,94
122,0.915,1,1,2,2,5,6,2,4,5,28
74,0.893,-1,0,2,0,5,5,1,0,0,15
64,0.624,-1,0,-1,0,5,13,1,5,0,107
48,0.91,1,1,2,0,5,21,1,-1,1,100
118,0.865,1,0,2,0,3,5,7,5,5,57
11,0.55,1,0,2,0,5,16,0,5,5,89
64,0.624,-1,1,0,1,-1,11,-1,-1,0,40
99,0.884,1,1,0,0,5,15,-1,-1,0,56
95,0.855,1,0,2,1,-1,9,4,5,4,66
64,0.624,-1,1,2,0,5,14,3,5,5,12
5,0.92,-1,0,0,0,5,14,1,-1,-1,78
49,0.92,1,0,2,2,5,21,-1,-1,4,55
13,0.926,0,1,0,0,5,1,2,4,3,28
30,0.897,-1,0,2,2,5,21,3,5,4,64
5,0.92,1,1,2,1,-1,14,-1,5,5,32
48,0.91,-1,0,2,0,5,15,0,5,0,117
98,0.698,1,0,2,0,5,9,4,1,0,28
121,0.949,-1,0,2,2,5,4,0,5,3,35
48,0.91,1,0,2,0,5,21,7,5,4,66
103,0.939,1,0,2,0,5,21,-1,-1,4,8
48,0.91,1,1,2,0,2,21,3,5,4,210
50,0.767,-1,0,0,0,5,1,2,5,0,39
13,0.926,1,1,0,0,5,1,-1,3,-1,12
121,0.949,1,0,2,0,5,21,-1,-1,4,37
5,0.92,1,0,2,0,5,3,3,5,3,114
5,0.92,1,0,2,0,0,2,4,5,1,82
5,0.92,1,1,2,1,-1,13,0,0,0,110
5,0.92,1,0,2,0,5,21,-1,-1,4,28
74,0.893,1,1,2,0,1,10,2,5,5,188
64,0.624,1,0,0,2,5,14,4,5,0,109
118,0.865,1,0,2,1,-1,21,4,5,5,156
5,0.92,1,1,2,1,-1,13,-1,-1,5,96
13,0.926,1,1,2,2,5,21,4,4,4,15
64,0.624,1,0,0,0,5,16,7,0,5,98
50,0.767,1,0,0,0,5,21,-1,-1,3,38
84,0.493,1,0,0,0,5,14,-1,-1,0,18
5,0.92,1,0,2,2,5,18,-1,-1,2,90
101,0.754,0,0,0,0,5,16,-1,-1,0,25
5,0.92,1,0,2,0,5,5,3,5,0,153
30,0.897,1,0,2,2,5,16,2,5,0,41
64,0.624,-1,1,2,0,5,11,1,5,0,54
64,0.624,1,0,0,0,5,20,0,0,5,23
91,0.913,1,1,0,0,5,16,3,5,3,9
48,0.91,1,0,2,0,5,5,-1,-1,0,43
120,0.925,1,0,2,2,5,21,-1,-1,0,82
48,0.91,1,0,2,0,5,1,3,5,0,29
30,0.897,1,0,2,0,5,16,3,5,1,48
49,0.92,1,0,2,0,5,3,-1,-1,0,10
93,0.6659999999999999,-1,0,2,0,5,17,4,5,0,158
5,0.92,1,1,0,0,5,11,-1,-1,5,107
11,0.55,1,1,0,0,5,15,-1,-1,0,32
91,0.913,1,0,2,0,5,5,2,5,0,218
5,0.92,1,0,2,2,5,16,1,5,1,43
103,0.939,1,0,2,0,5,7,2,2,0,40
48,0.91,1,0,2,1,-1,1,1,5,1,72
64,0.624,1,1,0,0,5,13,-1,-1,5,31
64,0.624,-1,0,2,0,5,14,3,5,1,250
64,0.624,1,1,0,0,5,15,-1,-1,5,34
47,0.843,1,0,2,0,5,5,7,-1,1,14
64,0.624,-1,1,2,1,-1,16,-1,-1,4,17
29,0.698,-1,1,0,1,-1,13,3,4,0,35
48,0.91,1,0,2,0,5,21,4,-1,4,106
30,0.897,1,0,2,2,5,21,4,5,4,90
5,0.92,1,0,2,0,5,16,2,4,0,18
70,0.939,-1,1,2,1,-1,14,-1,5,5,43
64,0.624,-1,1,0,0,5,11,-1,-1,-1,28
103,0.939,1,0,2,3,5,21,2,5,1,27
116,0.698,1,0,2,0,5,5,-1,-1,0,145
77,0.7759999999999999,1,1,0,1,-1,13,-1,5,5,22
13,0.926,1,0,2,2,5,21,7,5,3,43
5,0.92,1,0,2,2,0,8,3,5,4,43
29,0.698,-1,0,2,2,5,18,5,5,2,52
99,0.884,1,0,2,0,5,21,3,5,0,167
48,0.91,1,0,2,0,5,3,3,5,2,18
13,0.926,1,0,2,0,2,19,4,5,0,128
116,0.698,-1,1,2,2,5,0,0,5,0,47
64,0.624,-1,0,2,0,5,17,5,5,2,39
83,0.762,1,0,0,0,5,20,7,0,5,58
64,0.624,-1,0,2,0,5,15,3,5,3,62
65,0.899,1,0,1,-1,-1,17,2,-1,0,42
50,0.767,-1,0,0,0,5,19,-1,-1,0,98
64,0.624,1,0,2,0,5,15,2,5,2,72
95,0.855,1,1,2,0,2,12,-1,-1,0,17
5,0.92,-1,0,2,0,5,17,2,5,5,218
24,0.527,-1,1,2,1,-1,20,-1,-1,5,55
5,0.92,1,1,2,3,4,21,-1,-1,4,4
64,0.624,1,1,0,1,-1,13,-1,-1,5,148
70,0.939,1,1,0,2,5,1,4,4,1,61
93,0.6659999999999999,1,0,2,1,-1,8,4,1,0,71
13,0.926,1,0,2,1,-1,10,2,5,4,122
37,0.74,1,1,2,1,-1,15,-1,-1,5,24
5,0.92,1,0,2,0,5,6,4,5,0,52
5,0.92,0,0,-1,0,5,4,-1,-1,3,52
5,0.92,1,0,2,2,5,1,1,5,0,8
13,0.926,1,1,2,0,5,16,5,5,4,6
4,0.804,1,0,2,3,5,19,2,5,0,80
5,0.92,1,1,2,3,5,1,-1,-1,0,21
43,0.698,1,1,2,1,-1,0,-1,-1,5,73
116,0.698,1,0,2,2,5,14,-1,-1,0,55
5,0.92,1,1,2,4,-1,15,7,5,0,7
48,0.91,1,1,0,1,-1,14,-1,5,5,108
11,0.55,1,0,2,0,5,18,2,5,0,34
91,0.913,1,0,2,3,5,21,-1,-1,5,21
49,0.92,1,0,2,0,5,1,-1,-1,1,28
13,0.926,1,1,2,1,-1,16,7,5,2,72
15,0.743,1,1,2,0,5,6,5,-1,5,74
31,0.836,1,0,1,0,5,4,4,4,1,21
64,0.624,-1,0,2,2,5,19,4,5,4,6
26,0.8270000000000001,1,0,1,1,-1,19,1,5,0,31
3,0.5579999999999999,1,1,2,1,-1,13,-1,-1,0,80
5,0.92,1,0,2,1,-1,13,-1,-1,0,38
5,0.92,1,0,2,0,5,8,-1,-1,0,56
83,0.762,1,0,2,0,5,5,-1,-1,2,102
3,0.5579999999999999,1,0,1,1,-1,16,0,5,0,50
83,0.762,-1,0,2,0,5,11,3,5,0,78
5,0.92,-1,1,2,0,5,21,0,1,-1,35
116,0.698,-1,0,1,0,5,20,4,2,3,104
64,0.624,-1,1,0,1,-1,16,-1,5,5,184
65,0.899,-1,0,2,2,5,21,4,0,1,120
94,0.802,1,0,-1,0,5,18,4,5,0,59
5,0.92,1,0,2,0,5,21,2,2,4,20
13,0.926,-1,0,1,2,5,9,-1,-1,0,47
48,0.91,1,0,2,0,5,2,4,4,1,24
5,0.92,1,0,2,0,2,7,-1,-1,0,32
5,0.92,1,0,2,0,1,2,-1,-1,1,7
2,0.887,1,1,2,2,5,14,0,5,0,77
5,0.92,1,0,2,0,5,14,7,0,0,190
50,0.767,1,0,2,0,5,18,1,5,0,62
49,0.92,1,1,0,0,5,17,-1,-1,0,26
103,0.939,1,0,2,0,5,21,0,5,4,64
48,0.91,-1,1,-1,-1,-1,20,-1,-1,1,111
83,0.762,1,0,0,1,-1,11,7,1,1,36
91,0.913,-1,1,0,2,5,4,6,4,1,6
5,0.92,1,0,2,0,5,21,4,1,0,184
102,0.579,-1,1,0,0,5,21,-1,-1,5,214
64,0.624,1,0,2,0,5,1,-1,-1,4,59
5,0.92,1,1,2,0,5,17,-1,-1,0,61
83,0.762,1,0,2,0,5,14,6,-1,0,52
13,0.926,1,1,2,1,-1,14,-1,-1,5,28
5,0.92,-1,0,2,2,5,-1,3,-1,-1,64
64,0.624,-1,0,2,0,5,18,-1,-1,2,110
64,0.624,1,0,2,0,5,0,0,0,5,20
114,0.925,1,1,0,0,5,14,-1,-1,0,132
64,0.624,1,0,2,0,5,2,3,5,5,45
50,0.767,1,0,2,0,5,17,0,1,0,91
5,0.92,1,0,2,0,5,17,-1,-1,4,86
90,0.775,1,0,2,0,5,1,0,5,0,37
6,0.924,1,0,2,0,5,21,6,5,3,64
5,0.92,0,0,2,0,0,11,3,5,0,92
95,0.855,1,0,2,2,5,19,-1,-1,0,52
2,0.887,1,0,2,0,5,21,4,5,5,67
31,0.836,-1,0,2,2,3,17,4,5,1,17
64,0.624,1,0,2,0,5,15,1,5,1,104
5,0.92,1,0,0,0,5,16,6,4,0,38
117,0.691,1,1,2,2,5,1,3,5,1,86
48,0.91,1,0,2,0,5,21,1,5,2,158
42,0.698,1,1,2,0,5,21,0,5,4,42
5,0.92,1,1,2,4,-1,11,-1,-1,0,39
64,0.624,1,0,2,0,5,17,3,5,5,6
5,0.92,1,0,2,0,0,17,5,5,0,50
5,0.92,1,0,2,0,5,1,3,5,1,43
95,0.855,1,1,1,0,2,5,-1,-1,4,104
5,0.92,1,1,2,0,5,4,1,5,1,22
64,0.624,1,0,2,0,5,18,1,5,1,47
13,0.926,1,1,2,1,-1,11,2,5,5,35
94,0.802,1,0,2,0,1,0,4,-1,0,112
65,0.899,-1,0,2,0,5,13,4,5,1,39
49,0.92,1,0,2,0,5,2,4,5,4,214
5,0.92,-1,1,0,1,-1,13,4,1,-1,314
64,0.624,-1,0,2,2,5,4,1,5,1,101
5,0.92,1,0,2,0,1,13,1,1,1,125
64,0.624,-1,0,-1,-1,-1,6,-1,-1,1,68
41,0.6890000000000001,1,0,2,0,5,8,2,5,-1,48
121,0.949,-1,1,2,0,5,1,-1,-1,0,268
98,0.698,0,0,0,0,5,19,4,5,0,95
74,0.893,1,0,1,0,5,7,7,5,5,132
31,0.836,1,0,2,4,-1,2,-1,-1,1,13
11,0.55,1,0,2,0,5,15,4,-1,0,12
5,0.92,-1,1,2,0,1,11,1,5,1,33
5,0.92,1,0,2,0,5,10,3,5,4,90
5,0.92,1,0,2,0,5,4,3,5,0,46
5,0.92,1,1,2,1,-1,19,-1,5,5,68
48,0.91,1,0,2,1,-1,5,4,5,1,107
120,0.925,1,0,2,0,5,2,4,-1,0,57
69,0.848,1,1,2,0,5,21,-1,-1,0,54
64,0.624,-1,0,2,0,5,13,1,-1,-1,16
85,0.8959999999999999,1,1,2,2,4,19,-1,-1,0,38
5,0.92,1,0,2,0,5,6,4,5,4,56
5,0.92,1,0,2,0,4,21,4,5,0,94
5,0.92,1,0,2,0,1,12,-1,-1,4,152
13,0.926,1,0,2,2,5,21,-1,-1,4,22
4,0.804,-1,0,2,2,5,4,5,-1,5,56
116,0.698,1,0,2,2,5,2,1,2,0,36
48,0.91,-1,0,0,0,5,4,4,5,1,53
64,0.624,-1,0,2,0,5,3,0,5,4,110
64,0.624,1,0,2,2,5,11,4,5,0,23
13,0.926,1,0,2,0,5,15,2,5,0,152
64,0.624,1,0,2,2,5,15,1,5,0,80
5,0.92,-1,0,2,0,5,21,0,5,0,41
10,0.701,1,1,0,0,5,13,-1,-1,0,46
99,0.884,1,0,2,2,5,3,3,5,0,101
64,0.624,1,1,2,0,5,15,-1,-1,0,38
116,0.698,-1,0,2,1,-1,15,4,5,0,17
49,0.92,1,0,0,0,5,18,1,1,0,112
13,0.926,1,0,2,2,5,6,2,5,3,53
48,0.91,-1,0,2,0,5,1,-1,-1,0,39
64,0.624,1,1,0,2,3,13,-1,-1,5,70
43,0.698,1,0,2,0,5,21,0,5,4,23
5,0.92,1,0,2,0,5,3,6,5,0,106
120,0.925,-1,1,0,0,5,17,-1,-1,5,55
11,0.55,-1,1,-1,4,-1,0,-1,-1,5,48
64,0.624,-1,0,2,0,5,17,1,5,0,78
49,0.92,1,0,2,0,5,17,4,5,1,11
5,0.92,1,0,2,0,5,6,5,5,2,36
49,0.92,1,1,0,0,5,1,5,4,0,178
99,0.884,-1,0,2,0,5,16,0,0,0,89
48,0.91,-1,1,2,0,5,0,3,5,0,28
4,0.804,1,0,2,2,5,4,2,5,2,60
49,0.92,1,0,0,0,5,1,-1,-1,0,101
48,0.91,1,0,1,0,5,11,1,5,1,160
69,0.848,1,0,2,0,5,1,4,5,5,27
64,0.624,-1,0,2,2,5,15,4,5,1,31
49,0.92,1,1,2,0,5,17,2,4,1,48
50,0.767,1,0,1,0,5,15,-1,5,0,43
5,0.92,2,0,2,0,5,10,3,5,4,92
86,0.74,1,0,2,0,5,11,-1,-1,0,111
64,0.624,-1,0,2,0,5,19,0,5,0,84
49,0.92,1,1,1,0,5,13,4,5,4,23
48,0.91,1,1,2,4,-1,15,-1,5,5,11
39,0.555,-1,0,2,0,5,11,5,2,0,17
30,0.897,1,0,2,0,5,2,0,5,4,32
111,0.693,1,0,2,0,5,2,4,5,3,116
2,0.887,1,0,2,0,5,6,1,5,2,10
5,0.92,-1,0,2,0,5,16,5,5,1,55
4,0.804,1,0,2,0,5,5,7,1,0,6
5,0.92,1,1,2,0,5,0,3,5,0,112
5,0.92,1,0,2,0,5,4,6,5,4,12
6,0.924,1,0,2,0,5,2,2,5,5,33
4,0.804,1,0,2,2,5,1,7,5,4,19
101,0.754,1,1,2,2,5,1,-1,-1,0,157
64,0.624,-1,1,2,2,5,18,7,0,5,31
13,0.926,1,0,1,0,5,10,1,5,1,42
64,0.624,-1,0,2,0,5,19,4,5,0,9
5,0.92,1,0,2,0,5,21,1,1,2,180
5,0.92,1,0,2,2,5,3,3,5,0,77
114,0.925,1,1,0,1,-1,17,-1,5,5,47
64,0.624,1,0,2,0,5,15,-1,-1,0,180
82,0.89,1,0,-1,0,5,21,2,5,2,34
5,0.92,0,0,2,0,5,15,4,1,0,31
99,0.884,1,0,2,2,5,2,1,1,0,167
15,0.743,1,1,2,-1,-1,11,-1,-1,5,118
61,0.682,-1,0,2,0,5,3,-1,-1,-1,51
13,0.926,-1,1,2,2,5,5,2,5,1,23
30,0.897,-1,0,2,0,0,1,4,5,0,47
99,0.884,-1,1,2,0,1,7,-1,-1,4,80
10,0.701,1,0,2,0,5,1,-1,5,1,65
85,0.8959999999999999,1,0,2,0,5,14,3,5,5,15
95,0.855,1,0,1,1,-1,1,2,4,0,43
116,0.698,-1,1,1,0,5,14,-1,-1,0,39
51,0.903,1,1,0,2,2,20,-1,-1,5,112
5,0.92,1,0,2,0,5,1,-1,-1,0,126
0,0.847,1,0,2,0,5,6,4,5,4,152
103,0.939,-1,0,2,0,5,17,1,5,0,7
69,0.848,-1,1,2,2,5,10,4,5,0,105
48,0.91,1,0,1,1,-1,5,-1,-1,0,15
1,0.895,-1,1,0,1,-1,18,-1,-1,-1,110
5,0.92,1,0,2,0,5,19,5,1,0,64
74,0.893,-1,0,0,2,5,21,2,-1,4,50
5,0.92,1,0,2,0,5,21,7,1,0,27
30,0.897,1,0,2,2,5,6,4,0,1,9
121,0.949,1,0,2,2,5,21,1,5,4,107
64,0.624,-1,0,1,0,5,18,0,5,1,58
64,0.624,1,1,2,0,5,4,-1,-1,5,63
31,0.836,1,1,0,0,5,18,4,5,0,57
48,0.91,-1,0,0,0,5,15,3,5,1,84
64,0.624,-1,0,-1,0,5,20,0,-1,-1,8
5,0.92,1,0,1,0,5,8,4,5,3,26
49,0.92,1,1,0,0,5,18,-1,-1,0,9
5,0.92,1,0,2,0,2,14,3,5,3,46
68,0.698,1,0,2,2,2,4,4,5,0,50
102,0.579,-1,1,2,0,5,13,4,1,5,97
64,0.624,1,0,2,0,5,14,3,5,0,298
5,0.92,0,0,2,0,5,16,1,5,0,44
64,0.624,-1,0,2,0,5,13,0,5,4,332
5,0.92,1,0,2,0,5,19,1,5,1,12
103,0.939,-1,1,0,2,5,9,3,5,3,12
13,0.926,1,0,2,0,4,1,0,5,0,130
98,0.698,-1,0,-1,-1,-1,13,-1,-1,0,17
116,0.698,1,0,0,0,5,5,-1,-1,0,45
31,0.836,1,0,0,0,5,11,1,5,0,104
95,0.855,-1,0,2,0,5,21,4,5,1,149
41,0.6890000000000001,1,0,2,0,5,17,5,1,0,103
5,0.92,1,0,2,0,1,7,0,5,0,80
5,0.92,1,0,2,0,0,21,-1,-1,4,206
13,0.926,1,0,2,2,5,11,1,4,0,29
48,0.91,0,0,2,0,5,3,0,5,0,84
88,0.7390000000000001,-1,1,2,0,5,19,-1,-1,-1,2
32,0.487,1,0,2,2,5,10,-1,-1,0,52
65,0.899,1,0,2,0,5,2,7,1,1,10
95,0.855,1,0,2,2,5,4,-1,5,3,8
5,0.92,1,1,1,1,-1,20,3,5,0,56
66,0.698,1,1,-1,0,5,13,-1,-1,5,3
112,0.923,1,1,2,2,3,6,2,5,4,44
68,0.698,0,0,2,0,5,16,1,5,0,22
4,0.804,-1,1,1,0,5,0,-1,-1,0,198
49,0.92,1,0,2,0,5,1,4,5,1,8
15,0.743,1,0,2,2,4,16,2,5,0,4
6,0.924,1,1,2,0,5,21,3,5,0,33
1,0.895,1,0,2,2,5,13,0,1,0,14
48,0.91,1,0,2,2,4,1,4,5,0,47
5,0.92,-1,0,2,0,5,6,4,5,0,79
13,0.926,1,1,2,0,0,19,-1,-1,5,132
30,0.897,1,0,2,2,5,9,1,1,0,82
86,0.74,1,0,2,0,5,18,1,5,0,170
49,0.92,1,0,2,0,5,1,4,5,4,91
5,0.92,1,1,2,3,5,6,3,2,2,128
101,0.754,1,1,1,1,-1,14,-1,-1,0,298
66,0.698,1,1,2,1,-1,14,-1,-1,5,37
5,0.92,1,0,2,0,5,16,2,4,3,105
5,0.92,1,0,2,0,3,6,5,4,0,109
48,0.91,-1,0,2,1,-1,6,7,5,4,38
5,0.92,0,0,2,3,0,6,2,-1,0,48
101,0.754,1,0,2,0,5,7,6,5,2,48
48,0.91,1,0,2,2,5,2,3,5,0,152
5,0.92,0,0,2,2,0,0,7,0,0,78
48,0.91,1,1,2,0,2,18,4,5,0,182
13,0.926,-1,0,2,1,-1,8,7,5,2,15
48,0.91,1,1,2,0,5,13,3,5,0,78
6,0.924,1,1,0,1,-1,15,-1,-1,1,25
116,0.698,1,0,0,2,5,9,4,5,4,48
63,0.7959999999999999,-1,1,1,0,5,15,-1,-1,5,9
3,0.5579999999999999,-1,0,0,-1,-1,0,7,0,5,198
64,0.624,1,0,2,0,1,8,-1,-1,3,21
4,0.804,1,0,2,3,5,10,5,5,1,72
5,0.92,1,0,2,0,1,10,3,5,1,91
48,0.91,1,1,2,0,5,14,-1,-1,1,46
64,0.624,1,0,2,0,5,11,0,1,0,23
15,0.743,-1,1,2,2,2,13,-1,-1,1,34
92,0.645,1,0,2,0,5,4,4,1,0,96
2,0.887,1,0,2,2,5,11,7,5,5,102
122,0.915,1,0,2,0,5,7,7,5,2,77
48,0.91,1,0,2,2,5,16,-1,-1,0,41
5,0.92,-1,0,2,0,5,16,1,-1,0,27
64,0.624,1,0,2,0,5,5,3,5,5,83
64,0.624,1,0,2,0,5,15,1,5,5,62
13,0.926,1,0,2,0,5,4,0,5,0,97
13,0.926,1,1,1,1,-1,16,4,5,1,108
103,0.939,1,1,2,4,-1,16,-1,5,5,99
65,0.899,1,0,2,0,2,21,1,1,4,32
2,0.887,1,0,2,0,5,21,0,5,4,91
11,0.55,-1,0,2,2,5,9,-1,-1,0,268
49,0.92,1,1,2,4,-1,13,-1,-1,0,17
5,0.92,-1,1,2,0,2,1,0,-1,2,11
13,0.926,-1,0,2,2,5,7,1,5,4,42
5,0.92,-1,1,2,4,-1,14,-1,-1,5,8
64,0.624,-1,0,2,0,5,8,1,1,0,72
5,0.92,1,0,2,0,5,17,4,1,0,22
5,0.92,1,0,2,0,5,16,0,5,4,112
39,0.555,1,1,0,0,5,11,-1,-1,1,120
48,0.91,0,0,2,0,5,8,2,5,0,3
5,0.92,1,0,2,0,5,17,4,-1,5,43
13,0.926,-1,1,2,0,5,21,3,-1,4,62
13,0.926,1,1,2,2,5,10,1,5,3,39
13,0.926,1,1,0,0,5,11,-1,-1,0,153
9,0.518,-1,1,0,3,5,17,-1,4,4,46
49,0.92,1,1,0,0,5,16,-1,-1,2,160
7,0.794,-1,1,1,0,5,0,4,5,0,9
70,0.939,-1,1,2,1,-1,13,-1,-1,5,48
5,0.92,1,1,2,4,-1,18,-1,-1,5,110
59,0.8240000000000001,1,0,2,0,5,1,7,0,0,91
5,0.92,1,1,0,1,-1,15,-1,-1,0,108
64,0.624,-1,0,2,0,5,14,1,5,1,43
2,0.887,1,0,2,0,5,1,1,5,0,113
5,0.92,1,0,2,0,2,3,3,5,1,72
95,0.855,1,0,2,2,5,12,5,5,0,60
21,0.738,-1,0,2,2,5,2,3,5,2,37
121,0.949,1,0,2,2,5,4,4,-1,4,28
4,0.804,1,0,0,0,5,14,-1,-1,-1,45
61,0.682,-1,1,2,0,5,16,-1,-1,3,31
13,0.926,1,0,2,0,5,8,-1,-1,0,24
13,0.926,-1,0,2,1,-1,1,4,5,1,25
64,0.624,1,1,2,0,5,11,1,5,0,140
2,0.887,1,0,2,1,-1,21,1,5,4,12
116,0.698,1,0,1,0,5,1,-1,-1,0,149
13,0.926,1,0,2,2,5,21,4,5,2,188
5,0.92,1,0,2,0,5,21,0,1,0,20
4,0.804,-1,0,1,0,5,17,0,1,2,146
5,0.92,1,0,2,0,5,12,7,5,2,80
49,0.92,1,0,2,1,-1,3,1,4,3,88
48,0.91,-1,0,2,1,-1,15,0,1,0,77
13,0.926,1,0,2,2,4,8,0,5,0,26
94,0.802,1,0,2,0,5,9,7,5,0,23
6,0.924,1,1,2,0,5,18,6,5,0,87
50,0.767,1,0,2,0,5,4,2,5,4,68
13,0.926,1,0,0,1,-1,3,0,5,4,21
5,0.92,1,0,1,0,5,15,0,5,4,64
64,0.624,2,0,0,0,5,15,-1,5,5,50
93,0.6659999999999999,1,0,2,0,5,21,1,5,4,112
15,0.743,1,0,0,2,5,21,1,5,4,16
13,0.926,-1,1,-1,2,5,9,1,-1,2,147
5,0.92,1,0,2,0,5,3,1,5,4,18
5,0.92,1,0,2,0,5,1,7,0,2,27
49,0.92,1,0,2,0,5,7,3,5,3,32
64,0.624,1,1,-1,2,5,18,4,2,0,18
50,0.767,1,1,0,1,-1,13,-1,-1,0,68
99,0.884,1,0,0,0,5,4,1,2,0,100
91,0.913,1,1,2,2,5,21,3,5,4,124
70,0.939,-1,1,2,2,5,18,1,5,4,130
6,0.924,1,0,2,0,5,6,4,4,2,6
115,0.743,1,0,2,0,5,14,4,5,1,17
11,0.55,1,0,2,0,5,19,4,5,4,77
5,0.92,0,0,1,0,5,9,1,4,4,244
44,0.556,-1,1,2,0,5,16,0,4,0,46
64,0.624,1,1,0,0,5,11,7,5,0,46
49,0.92,1,0,2,0,5,16,4,5,1,12
103,0.939,1,0,2,0,4,2,4,5,0,98
64,0.624,-1,1,0,1,-1,14,-1,-1,5,28
64,0.624,1,1,0,1,-1,16,-1,-1,5,84
43,0.698,1,1,0,0,5,14,-1,5,5,133
33,0.698,1,0,2,2,5,7,6,5,2,135
104,0.698,-1,0,2,0,5,1,-1,5,5,45
101,0.754,1,1,1,0,5,17,-1,4,0,12
49,0.92,1,0,2,0,5,21,-1,-1,4,45
76,0.898,1,0,2,2,5,19,4,5,0,10
96,0.856,-1,0,2,0,5,21,4,5,4,194
27,0.68,1,0,2,0,5,15,4,5,0,39
85,0.8959999999999999,-1,1,2,0,5,21,-1,-1,4,5
49,0.92,1,0,2,0,5,5,4,5,0,48
5,0.92,1,0,2,2,5,4,1,5,3,16
103,0.939,1,0,2,0,5,10,3,5,0,33
40,0.735,1,0,-1,0,5,15,1,5,1,42
41,0.6890000000000001,1,1,0,0,5,0,-1,-1,0,87
122,0.915,0,0,2,0,5,21,-1,-1,4,57
5,0.92,1,0,2,2,5,15,-1,-1,0,103
4,0.804,1,1,0,0,5,15,-1,-1,5,102
48,0.91,1,0,2,2,2,13,1,4,0,28
49,0.92,1,0,2,0,5,21,-1,-1,2,48
36,0.727,1,0,2,0,5,8,-1,-1,4,124
64,0.624,-1,0,2,0,5,19,1,5,-1,88
66,0.698,-1,0,2,2,5,11,2,5,0,10
91,0.913,1,0,2,4,-1,2,4,1,0,81
91,0.913,1,0,2,2,5,21,1,5,1,74
85,0.8959999999999999,0,1,1,1,-1,20,7,-1,0,22
0,0.847,1,0,2,0,5,1,1,5,3,149
48,0.91,1,0,2,0,5,7,7,5,4,36
5,0.92,1,0,2,2,5,21,3,-1,0,38
5,0.92,-1,1,1,0,5,9,3,5,1,55
30,0.897,0,0,2,0,5,19,4,5,0,79
5,0.92,-1,0,2,0,5,20,-1,-1,0,109
51,0.903,-1,1,1,1,-1,0,-1,-1,0,63
11,0.55,1,0,2,0,5,7,4,5,4,42
49,0.92,1,1,2,1,-1,0,-1,-1,0,22
